,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
2883,2016-06-08,"['gente', 'mta', 'experiência', 'greves', 'funcionários', 'públicos', 'petistas', 'vergonha', 'defender', 'governo']","[0, 123]",28,5,2016
14049,2016-06-08,"['lembra', 'dia', 'conquistamos', 'olimpíadas', 'fotos', 'ricardo', 'stuckertpr']","[0, 85]",268,168,2016
13723,2016-06-08,"['medo', 'natural', 'falta', 'preparo', 'político', 'ensinamentos', 'permitiram', 'gente', 'chegar', 'onde', 'chegou']","[0, 118]",29,5,2016
12216,2016-06-08,"['imaginava', 'olimpíadas', 'imaginava', 'brasil', 'onde', 'poder', 'ver', 'tv', 'pq', 'tarcísio', 'marcou', 'convenção', 'hj']","[0, 135]",83,40,2016
9991,2016-06-08,"['1972', 'elegemos', 'segundo', 'vereador', '1976', 'elegemos', 'paulo', 'vidal', 'expresid', 'sindicato', 'metalúrgicos']","[0, 116]",22,1,2016
11872,2016-06-08,"['vamos', 'lutar', 'democracia']","[0, 34]",63,60,2016
4892,2016-06-08,"['fim', 'discurso', 'lula', 'leia', 'notícias', 'site']","[0, 76]",41,10,2016
7690,2016-06-08,"['defensor', 'lula', 'onu', 'brasil', 'deve', 'repensar', 'acusações', 'corrupção']","[0, 99]",65,54,2016
2083,2016-06-08,"['precisamos', 'preservar', 'democracia']","[0, 39]",57,44,2016
5884,2016-06-08,"['vivo', 'lula', 'participa', 'convenção', 'pt', 'bernardo']","[0, 84]",47,14,2016
12034,2016-06-08,"['milhões', 'lulas', 'nascem', 'todos', 'dias']","[0, 38]",78,60,2016
9422,2016-06-08,"['governa', 'acha', 'pensa', 'acredita', 'marinho', 'fez', 'tarcísio', 'vai', 'fazer']","[0, 97]",21,5,2016
12862,2016-06-08,"['lula', 'marinho', 'lançam', 'tarcísio', 'bernardo']","[0, 72]",47,21,2016
749,2016-06-08,"['ninguém', 'história', 'sbc', 'conseguiu', 'fazer', 'transformação', 'marinho', 'fez', 'aqui']","[0, 85]",16,4,2016
13092,2016-06-08,"['aí', 'resolvemos', 'criar', 'partido', 'trabalhadores', '1982', 'elegemos', 'vereadores', 'aqui', 'sbc']","[0, 97]",24,5,2016
14580,2016-06-08,"['governar', 'cada', 'homem', 'mulher', 'criança', 'novidade', 'fazer', 'ponte', 'qq', 'prefeito', 'faz', 'qualquer', 'faz']","[0, 108]",19,5,2016
2094,2016-06-08,"['governamos', 'aqui', '88', 'dr', 'maurício', 'tempo', 'difícil', 'clareza', 'muita', 'coisa']","[0, 116]",20,3,2016
10625,2016-06-08,"['cada', 'transformar', 'tarcísio', 'cabo', 'eleitoral', 'candidato', 'gente', 'sabe', 'melhorou']","[0, 136]",20,4,2016
3964,2016-06-08,"['ter', 'preocupação', 'adversários', 'têm', 'história', 'marinho']","[0, 86]",22,3,2016
9825,2016-06-09,"['lula', 'vamos', 'mostrar', 'gente', 'sabe', 'conviver', 'democraticamente', 'sociedade', 'justa', 'gente', 'quer', 'criar', 'sociedade', 'tolerância']","[0, 137]",111,47,2016
1328,2016-06-09,"['lula', 'povo', 'tolerante', 'povo', 'brasileiro', 'porque', 'aguentar', 'gente', 'aguenta', 'difícil']","[0, 104]",85,47,2016
7067,2016-06-09,"['lula', 'político', 'querem', 'dentro', 'cada']","[0, 69]",84,43,2016
52,2016-06-09,"['lula', 'aprender', 'querem', 'presidente', 'desse', 'país', 'ir', 'rua', 'disputar', 'voto', 'dar', 'golpe', 'parlamentar']","[0, 139]",162,111,2016
1000,2016-06-09,"['lula', 'artista', 'neste', 'país', 'recebe', 'todo', 'respeito', 'chico', 'buarque', 'assumiu', 'publicamente', 'foratemer']","[0, 120]",173,85,2016
12324,2016-06-09,"['lula', 'toda', 'vez', 'nega', 'política', 'aparece', 'bolsonaro', 'assim', 'apareceu', 'hitler', 'mussolini']","[0, 108]",135,94,2016
7814,2016-06-09,"['ato', 'contra', 'michel', 'temer', 'reúne', '100', 'mil', 'pessoas', 'paulo']","[0, 91]",267,169,2016
7192,2016-06-09,"['lula', 'ganhamos', 'provamos', 'pobre', 'problema', 'desse', 'país', 'sim', 'solução', 'desse', 'país']","[0, 99]",109,68,2016
8923,2016-06-09,"['lula', 'queria', 'ter', 'consciência', 'idade']","[0, 83]",68,29,2016
6611,2016-06-09,"['lula', 'passaram', 'achar', 'intolerável', 'povo', 'pobre', 'ter', 'pouco', 'ascensão']","[0, 84]",200,103,2016
7752,2016-06-09,"['lula', 'acham', 'tudo', 'resume', 'eixo', 'riosão', 'paulo']","[0, 59]",67,39,2016
12512,2016-06-09,"['lula', 'fala', 'agora', 'acampamento', 'levante', 'popular', 'juventude', 'belo', 'horizonte']","[0, 81]",63,30,2016
6291,2016-06-09,"['lula', 'mostramos', 'outro', 'país', 'possível', 'construir', 'demos', 'primeiro', 'passo', 'construção', 'cidadania', 'neste', 'país']","[0, 127]",93,42,2016
7220,2016-06-09,"['lula', 'tão', 'importante', 'pequeno', 'agricultor', 'grande', 'produtor', 'soja', 'algodão']","[0, 93]",51,19,2016
13675,2016-06-09,"['semana', 'tiraram', '900mil', 'pessoas', 'bolsa', 'família', 'acham', 'r200', 'esmola', 'entendem', 'importância', 'dar', 'copo', 'leite', 'filho']","[0, 140]",355,283,2016
7113,2016-06-09,"['lula', 'quero', 'dizer', 'perseguem', 'problema', 'tô', 'velhinho', 'problema']","[0, 118]",256,178,2016
9335,2016-06-09,"['lula', 'sonhou', 'geração', 'sonhou', 'vive', 'situação', 'triste', 'agora', 'ver', 'anima']","[0, 103]",79,43,2016
8928,2016-06-09,"['lula', 'assimilaram', 'importância', 'pobres', 'periferia', 'poderem', 'entrar', 'universidade', 'sentar', 'lado', 'filhos']","[0, 133]",151,75,2016
13550,2016-06-09,"['lula', 'desgraça', 'gosta', 'política', 'governado', 'gosta']","[0, 83]",70,38,2016
8376,2016-06-09,"['lula', 'brasil', 'sonham', 'democracia', 'querem', 'construir']","[0, 79]",70,42,2016
14127,2016-06-09,"['lula', 'parece', 'incomodou', '13', 'anos', 'termos', 'investido', 'educação', 'investiram', '500', 'anos']","[0, 120]",108,56,2016
5310,2016-06-09,"['lula', 'querem', 'construir', 'projeto', 'nação', 'podem', 'deixar', 'gostar', 'fazer', 'política']","[0, 103]",67,35,2016
13232,2016-06-09,"['lula', 'triste', 'hoje', 'escolhi', 'vir', 'aqui', 'posso', 'dizer', 'ajudaram', 'voltar', 'casa', 'ânimo']","[0, 116]",99,43,2016
3449,2016-06-10,"['lula', 'política', 'resta', 'tirania', 'leia', 'artigo', 'expresidente', 'homenagem', 'ulysses', 'guimarães']","[0, 129]",184,120,2016
7303,2016-06-10,"['precisarem', 'mim', 'continuar', 'luta', 'contem', 'comigo']","[0, 59]",222,117,2016
11003,2016-06-12,"['livro', 'reúne', 'artigos', 'sobre', 'perseguição', 'judicial', 'lula']","[0, 81]",88,75,2016
4363,2016-06-12,"['franklin', 'martins', 'vivendo', 'depressão', 'caminhamos', 'convulsão', 'social', 'país']","[0, 124]",75,68,2016
12635,2016-06-12,"['rio', 'grupo', 'intelectuais', 'artistas', 'lança', 'observatório', 'legalidade']","[0, 99]",61,54,2016
3539,2016-06-12,"['dilma', 'rousseff', 'cristina', 'kirchner', 'participam', 'conferência', 'paulo']","[0, 98]",105,83,2016
2777,2016-06-21,"['rio', 'lula', 'encontrou', 'maria', 'conceição', 'tavares', 'considerada', 'maiores', 'economistas', 'brasil']","[0, 108]",247,148,2016
11291,2016-06-22,"['intelectuais', 'jürgen', 'habermas', 'axel', 'honneth', 'nancy', 'frasier', 'assinam', 'manifesto', 'democracia', 'brasil']","[0, 132]",51,37,2016
12996,2016-06-22,"['ticostacruz', 'flaviorenegado', 'dão', 'recado', 'juventude', 'respeitem', 'voto']","[0, 106]",52,25,2016
3149,2016-06-27,"['assista', 'mensagem', 'lula', 'forodesaopaulo', 'vídeo', 'completo']","[0, 88]",50,27,2016
1625,2016-06-30,"['nota', 'sobre', 'ataques', 'sofridos', 'pt']","[0, 63]",133,94,2016
1902,2016-07-08,"['dez', 'anos', 'maria', 'penha', 'podemos', 'retroceder']","[0, 76]",94,52,2016
14243,2016-07-11,"['moro', 'faltou', 'verdade', 'documento', 'sobre', 'apartamento', 'guarujá']","[0, 92]",82,82,2016
12121,2016-07-11,[],"[0, 0]",42,46,2016
9074,2016-07-11,"['moro', 'nega', 'produção', 'prova', 'técnica', 'processo', 'contra', 'lula']","[0, 84]",57,79,2016
11609,2016-07-11,"['entenda', 'globo', 'autoridades', 'atuam', 'parceria', 'públicoprivada', 'perseguir', 'lula']","[0, 116]",131,179,2016
2127,2016-07-11,"['reunião', 'bancada', 'lula', 'alerta', 'querem', 'criminalizar', 'pt']","[0, 86]",115,90,2016
13413,2016-07-11,"['criminalização', 'esquerda', 'acontece', 'brasil', 'decide', 'coadjuvante']","[0, 110]",152,268,2016
1515,2016-07-12,"['confira', 'projeto', 'brasil', 'justo', 'pra', 'todos', 'pra', 'lula', 'catarse', 'via', 'catarse']","[0, 104]",42,39,2016
7133,2016-07-12,"['evento', 'governo', 'psdb', 'moro', 'elogiou', 'deputado', 'tucano', 'citado', 'delação', 'sobre', 'esquema', 'desvio', 'verbas']","[0, 135]",111,96,2016
10648,2016-07-13,"['resolvemos', 'encarar', 'transposição', 'francisco', 'mães', 'ver', 'filhos', 'morrer', 'sede']","[0, 120]",26,14,2016
10421,2016-07-13,"['encerrado', 'discurso', 'expresidente', 'lula', 'ainda', 'palco', 'tirando', 'fotos']","[0, 83]",25,6,2016
2134,2016-07-13,"['existe', 'apuração', 'corrupção', 'pt', 'tirou', 'tapete', 'sala']","[0, 69]",18,15,2016
7678,2016-07-13,"['sabedores', 'havia', 'dificuldades', 'econômicas', 'culpa', 'dilma', 'elegeram', 'pres', 'câmara', 'criar', 'confusão', 'país']","[0, 139]",23,19,2016
9536,2016-07-13,"['preocupa', 'qtde', 'trabalhadores', 'perdeu', 'emprego', 'indústria', 'naval', 'quebrando']","[0, 103]",15,10,2016
5331,2016-07-13,"['lula', 'caruaru', 'ato', 'frente', 'brasil', 'popular']","[0, 59]",15,5,2016
6793,2016-07-13,"['daqui', 'pouco', 'lula', 'falará', 'ato', 'recifefelizcomlula']","[0, 54]",18,12,2016
9437,2016-07-13,"['vai', 'ter', 'julgamento', 'dilma', 'pode', 'ir', 'dia', '228', 'senado']","[0, 67]",11,6,2016
2787,2016-07-13,"['provei', 'através', 'distribuição', 'renda', 'povo', 'pobre', 'possível', 'recuperar', 'economia']","[0, 95]",17,4,2016
9530,2016-07-13,"['nordeste', 'nasceu', 'exportar', 'pobre']","[0, 43]",41,19,2016
7825,2016-07-13,"['senti', 'vazio', 'vida', 'vazio', 'ausência', 'contato', 'povo', 'trabalhador', 'desse', 'país']","[0, 115]",36,21,2016
3652,2016-07-13,"['única', 'forma', 'encontraram', 'conluio', 'imprensa', 'câmara', 'parcela', 'senado', 'punir', 'pt']","[0, 120]",24,12,2016
3768,2016-07-13,"['dito', 'economistas', 'quiser', 'salvar', 'brasil', 'aposte', 'pobre']","[0, 78]",48,28,2016
3819,2016-07-13,"['povo', 'vai', 'aceitar', 'graça', 'fazendo', 'presidenta', 'dilma']","[0, 76]",17,12,2016
6788,2016-07-13,"['queremos', 'povo', 'conquiste', 'prazer', 'melhorar', 'vida']","[0, 64]",46,17,2016
2718,2016-07-13,"['orgulho', 'ter', 'inaugurado', 'universidade', 'federal', 'aqui', 'caruaru', 'antes', 'capitais', 'ricas', 'universidade', 'pública']","[0, 131]",48,34,2016
9487,2016-07-13,"['ato', 'vale', 'pena', 'gente', 'conseguir', 'aqui', 'milhões']","[0, 87]",21,10,2016
10626,2016-07-13,"['falavam', 'lula', 'poderia', 'presidente', 'pq', 'falava', 'inglês', 'falava', 'lingua', 'trabalhador', 'recifefelizcomlula']","[0, 131]",28,17,2016
7754,2016-07-13,"['mandar', 'whatsapp', 'email', 'todo', 'santo', 'dia', 'dizendo', 'sabe', 'significado', 'democracia']","[0, 97]",16,13,2016
7773,2016-07-13,"['grave', 'cunha', 'começou', 'apresentar', 'propostasbomba', 'aumentar', 'dificuldade', 'governo']","[0, 102]",17,4,2016
3751,2016-07-13,"['inventaram', 'pedaladas', 'fiz', 'presidente', 'temer', 'fez', 'durante', 'viagens', 'dilma', 'assinando', 'decreto']","[0, 128]",15,8,2016
6612,2016-07-13,"['acabar', 'finalmente', 'povo', 'semiárido', 'brasileiro', 'vai', 'poder', 'falar', 'viu', 'sertão', 'virar', 'mar']","[0, 102]",14,8,2016
1268,2016-07-13,"['problema', 'liderança', 'mundo', 'veja', 'aconteceu', 'reino', 'unido', 'recifefelizcomlula']","[0, 99]",16,12,2016
6636,2016-07-13,"['crime', 'cometi', 'construir', '13', 'anos', 'dilma', 'quatro', 'vezes', 'escolas', 'tecnicas', 'fizeram', 'século']","[0, 128]",26,19,2016
14246,2016-07-13,"['vcs', 'querem', 'foto', 'comigo', 'pq', 'acham', 'bonito', 'pq', 'sonhamos', 'juntos', 'brasil', 'melhor']","[0, 86]",112,42,2016
8726,2016-07-13,"['descobrem', 'gente', 'sabe', 'fazer', 'outras', 'coisas', 'além', 'bater', 'palmas', 'gostam', 'democracia', 'recifefelizcomlula']","[0, 137]",14,26,2016
9743,2016-07-13,"['tudo', 'fazendo', 'medo', 'volte', '2018', 'preparem', 'porque', 'posso', 'voltar']","[0, 113]",49,25,2016
9816,2016-07-13,"['ando', 'preocupado', 'acontecendo', 'brasil', 'país', 'tão', 'grande', 'tão', 'alegre', 'vivendo', 'grande', 'mau', 'humor']","[0, 121]",17,7,2016
11724,2016-07-13,"['td', 'agressão', 'comportamento', 'antidemocrático', 'imprensa', 'dilma', 'ganhou', 'eleições', '2014']","[0, 107]",20,13,2016
4530,2016-07-13,"['eleito', 'sabia', 'bem', 'onde', 'vinha', 'pra', 'onde', 'ia', 'voltar', 'ia', 'voltar', 'pra', 'junto', 'pessoas', 'meio']","[0, 135]",10,4,2016
8653,2016-07-13,"['consciência', 'pobre', 'nasceu', 'estudar', 'nasceu', 'trabalhar']","[0, 76]",19,12,2016
7253,2016-07-13,"['vamos', 'passar', 'história', 'governo', 'fez', 'universidade', 'nesse', 'país']","[0, 84]",27,14,2016
7317,2016-07-13,"['dilma', 'direito', 'terminar', 'mandato', 'provar', 'mulher', 'pode', 'governar', 'igual', 'melhor', 'homem']","[0, 112]",36,17,2016
3351,2016-07-13,"['nunca', 'deveria', 'ter', 'deixado', 'andar', 'brasil', 'deixei', 'presidência']","[0, 83]",40,22,2016
8143,2016-07-13,"['dilma', 'depende', 'votos', 'sei', 'ouvidos', 'moucos', 'senadores', 'ouvindo']","[0, 84]",17,8,2016
1277,2016-07-13,"['gente', 'pode', 'pobre', 'ignorante', 'dignidade', 'gente', 'aprende', 'casa']","[0, 75]",18,7,2016
9817,2016-07-13,"['ódio', 'coisa', 'ideológica', 'elite', 'incomoda', 'outros', 'chegam', 'perto']","[0, 97]",47,41,2016
4548,2016-07-13,"['juízo', 'respeitarem', 'vontade', 'povo', 'podem', 'afastar', 'dilma', 'definitivamente']","[0, 98]",36,21,2016
3110,2016-07-13,"['governo', 'democracia', 'vale']","[0, 57]",15,10,2016
2552,2016-07-13,"['conseguimos', 'provar', 'fácil', 'cuidar', 'pessoas', 'pobres', 'recifefelizcomlula']","[0, 83]",29,22,2016
2547,2016-07-13,"['queriam', 'pt', 'completasse', '16', 'anos', 'poder', 'aí', 'jeitodisputar', 'eleição', 'recifefelizcomlula']","[0, 123]",22,11,2016
10325,2016-07-13,"['relacao', 'preferencial', 'áfrica', 'gente', 'deve', '300', 'anos', 'exploracao']","[0, 87]",30,20,2016
1917,2016-07-13,"['enquanto', 'perna', 'andar', 'garganta', 'falar', 'vou', 'lutar', 'falar', 'língua', 'povo', 'entende']","[0, 108]",21,10,2016
13765,2016-07-13,"['lula', 'fala', 'pessoal', 'mandar', 'whatsapp', 'senadores', 'mostrar', 'povo', 'quer', 'golpe']","[0, 100]",26,8,2016
7522,2016-07-13,"['getúlio', 'governou', '15', 'anos', 'mão', 'ferro', 'aguentou', 'quatro', 'democracia', 'desistam', 'vou', 'matar']","[0, 119]",23,13,2016
10797,2016-07-13,"['podem', 'cassar', 'dilma', 'deveriam', 'renunciar', 'junto', 'pra', 'gente', 'ter', 'novo', 'senado']","[0, 90]",15,12,2016
3076,2016-07-13,"['crime', 'cometi', 'provar', 'aumento', 'salario', 'minimo', 'nao', 'causava', 'inflacao']","[0, 85]",30,23,2016
10834,2016-07-13,"['contrário', 'afirmou', 'eliane', 'cantanhêde', 'lula', 'brasília', 'recife', 'vc', 'pode', 'ver', 'vivo']","[0, 140]",9,10,2016
11520,2016-07-13,"['lula', 'assentamento', 'normandia', 'mst', 'começou', 'falar', 'presentes', 'almoço']","[0, 96]",32,19,2016
1430,2016-07-13,"['queremos', 'brasil', 'melhor', 'tods', 'recifelizcomlula']","[0, 55]",42,24,2016
7394,2016-07-13,"['democracia', 'palavra', 'falada', 'todo', 'mundo', 'exercitada']","[0, 71]",23,6,2016
4403,2016-07-13,"['país', 'desacreditado', 'fazia', 'muita', 'reunião', 'gente', 'estudada', 'ouvi', 'brasil', 'jeito', 'recifefelizcomlula']","[0, 130]",8,15,2016
5429,2016-07-13,"['presidenta', 'dilma', 'eleita', 'democraticamente', 'parece', 'parte', 'elite', 'brasileira', 'gosta', 'viver', 'democraticamente']","[0, 130]",23,12,2016
2840,2016-07-13,"['ódio', 'contra', 'chavez', 'maduro', 'fidel', 'contra', 'qq', 'pessoa', 'pense', 'trabalhador', 'deve', 'ter', 'alguma', 'participação', 'democracia']","[0, 132]",110,135,2016
5156,2016-07-13,"['direito', 'errar', 'recifefelizcomlula']","[0, 53]",16,11,2016
11370,2016-07-13,"['crime', 'cometi', 'dizer', 'pobre', 'direito', 'comer', 'três', 'vezes', 'dia']","[0, 91]",40,15,2016
812,2016-07-13,"['ganhei', 'eleição', 'peguei', 'ministros', 'viajei', 'todos', 'cantos', 'desse', 'país']","[0, 90]",14,8,2016
4979,2016-07-13,"['pobres', 'solução', 'recifefelizcomlula']","[0, 44]",27,17,2016
5040,2016-07-13,"['vivo', 'assista', 'participação', 'lula', 'caravana', 'popular', 'democracia', 'direto', 'recife', 'recifefelizcomlula']","[0, 138]",16,7,2016
12540,2016-07-13,"['2014', 'deram', 'lição', 'respeita', 'democracia']","[0, 68]",20,13,2016
609,2016-07-13,"['lula', 'segura', 'bandeira', 'estado', 'pernambuco', 'recifefelizcomlula']","[0, 92]",55,33,2016
3101,2016-07-13,"['democracia', 'gente', 'dizer', 'precisa', 'estudar', 'gente', 'estudar', 'recifefelizcomlula']","[0, 95]",13,11,2016
8441,2016-07-13,['recifefelizcomlula'],"[0, 19]",52,63,2016
6964,2016-07-13,"['amor', 'sim', 'ódio', 'recifefelizcomlula']","[0, 38]",16,10,2016
9768,2016-07-13,"['eleito', 'sabia', 'bem', 'onde', 'vinha', 'pra', 'onde', 'ia', 'voltar', 'pra', 'junto', 'pessoas', 'meio', 'vcs']","[0, 115]",65,45,2016
7279,2016-07-13,"['chegada', 'lula', 'caruaru', 'calorosa']","[0, 42]",108,60,2016
1729,2016-07-13,"['consciência', 'única', 'coisa', 'daria', 'oportunidade', 'pobre', 'sentasse', 'banco', 'universidade', 'rico']","[0, 140]",22,12,2016
636,2016-07-13,"['democracia', 'pra', 'participam', 'sozinhos', 'outro', 'quer', 'participar', 'junto', 'aceitam']","[0, 112]",40,29,2016
3079,2016-07-13,"['viajei', 'mundo', 'contando', 'recuperou', 'brasil', 'pobres', 'partir', 'momento', 'entraram', 'orçamento', 'recifefelizcomlula']","[0, 138]",55,53,2016
7451,2016-07-13,"['povo', 'caruaru', 'recebeu', 'lula', 'carinho', 'manhã', 'desta', 'quarta', '13', 'foto', 'ricardo', 'stuckertinstituto', 'lula']","[0, 110]",179,77,2016
6327,2016-07-13,"['desenvolvimento', 'inclusivo', 'recifefelizcomlula']","[0, 60]",23,36,2016
6922,2016-07-13,"['perto', 'tudo', 'brasil', 'precisa', 'fizemos', 'pouco', 'subimos', 'degrau', 'deixou', 'ódio']","[0, 103]",38,21,2016
3344,2016-07-13,"['crime', 'cometi', 'mostrar', 'analfabeto', 'capaz', 'fazer', 'universidades', 'intelectual', 'professor', 'sociologia']","[0, 138]",50,51,2016
3476,2016-07-13,"['venham', 'todos', 'recifelizcomlula']","[0, 31]",20,16,2016
14553,2016-07-13,"['possível', 'fazer', 'investigação', 'condenar', 'pessoas', 'manchetes', 'jornais']","[0, 101]",20,8,2016
6015,2016-07-13,"['viagem', 'despertou', 'vontade', 'voltar', 'viajar', 'país', 'especialmente', 'nesse', 'momento', 'sendo', 'vítimas', 'golpe']","[0, 130]",43,21,2016
1223,2016-07-13,"['vai', 'ter', 'muita', 'luta', 'recifefelizcomlula']","[0, 39]",35,24,2016
5181,2016-07-13,"['pobres', 'têm', 'orçamento', 'governo', 'recifefelizcomlula']","[0, 66]",71,60,2016
4295,2016-07-13,"['começo', 'luta', 'caminhada', 'longa', 'frente']","[0, 75]",10,11,2016
590,2016-07-13,"['claro', 'alguém', 'mora', 'avenida', 'copacabana', 'paulista', 'pouco', 'lixando', 'cisternas', 'recifefelizcomlula']","[0, 122]",14,14,2016
3328,2016-07-13,"['lula', 'palco', 'daqui', 'pouco', 'vai', 'falar', 'multidão', 'recife']","[0, 67]",26,8,2016
10383,2016-07-13,"['dizer', 'alto', 'bom', 'som', 'ferro', 'fere', 'ferro', 'ferido']","[0, 79]",12,10,2016
1200,2016-07-13,"['bom', 'dia', 'abraço', 'gif', 'ricardo', 'stuckertinstituto', 'lula']","[0, 63]",65,42,2016
4105,2016-07-13,['recifefelizcomlula'],"[0, 19]",8,5,2016
13667,2016-07-13,"['am', 'latina', 'tendo', 'direitização', 'onda', 'conservadora', 'vários', 'lugares', 'mundo', 'recifefelizcomlula']","[0, 124]",10,11,2016
8750,2016-07-13,['lt3'],"[0, 5]",16,9,2016
4610,2016-07-13,"['vou', 'começar', 'viajar', 'encontrar', 'movimentos', 'rua', 'lutando']","[0, 91]",13,9,2016
5081,2016-07-13,"['quer', 'saber', 'sobre', 'conquistas', 'brasil', 'aparecem', 'imprensa', 'sigam', 'brasildamudanca', 'recifefelizcomlula']","[0, 121]",21,14,2016
10051,2016-07-13,"['possibilidade', 'candidato', 'destruindo', 'conquistas', 'sociais', 'conseguimos', 'recifefelizcomlula']","[0, 127]",15,9,2016
3875,2016-07-13,"['conseguimos', 'fazer', 'milhão', '400', 'mil', 'cisternas', 'coisa', 'extraordinária', 'recifefelizcomlula']","[0, 94]",99,107,2016
218,2016-07-13,"['duvidava', 'brasil', 'jeito', 'venha', 'conhecer', 'nordeste', 'recifefelizcomlula']","[0, 88]",23,17,2016
237,2016-07-13,"['país', 'suportam', 'voltou', 'alegre']","[0, 58]",16,7,2016
4434,2016-07-13,"['brasil', 'jeito', 'sim', 'recifefelizcomlula']","[0, 43]",17,11,2016
2341,2016-07-13,"['gente', 'precisa', 'xingar', 'temer', 'dizer', 'pra', 'quer', 'presidente', 'ganhe', 'eleição']","[0, 102]",62,40,2016
1188,2016-07-13,"['deram', 'golpe', 'dilma', 'deram', 'golpe', 'cada', 'brasileiro', 'brasileira', 'brasil', 'caruaru', 'votaram', 'dilma']","[0, 118]",46,11,2016
13851,2016-07-13,"['têm', 'noção', 'fazem', 'haddad', 'paulo', 'mania', 'aceitar', 'diferentes']","[0, 107]",32,16,2016
1229,2016-07-13,"['outro', 'golpe', 'imprensa', 'feito', 'conosco', 'nunca', 'imaginei', 'fariam']","[0, 83]",47,22,2016
13141,2016-07-13,"['brasil', 'mudou', 'onordestemudou']","[0, 31]",39,23,2016
12032,2016-07-13,"['lição', 'aprender', 'possível', 'país', 'dar', 'certo']","[0, 69]",14,2,2016
2652,2016-07-13,"['queria', 'ministros', 'soubessem', 'povo', 'pobre', 'queria', 'governar']","[0, 87]",13,6,2016
3514,2016-07-13,"['expresidente', 'lula', 'despede', 'multidão', 'recife', 'último', 'evento', 'viagem', 'nordeste']","[0, 108]",39,12,2016
8997,2016-07-13,"['país', 'onde', 'todos', 'trabalhadores', 'rurais', 'possam', 'chegar', 'universidade']","[0, 73]",31,20,2016
11462,2016-07-13,"['resposta', 'maravilhosa', 'desrespeito', 'feito', 'comigo', 'presidenta', 'dilma']","[0, 93]",24,5,2016
1630,2016-07-13,"['lula', 'despede', 'multidão', 'recife', 'próxima', 'foto', 'ricardo', 'stuckertinstituto', 'lula']","[0, 91]",87,51,2016
10346,2016-07-13,"['convicção', 'possível', 'consertar', 'país', 'convicção', 'direito', 'errar', 'recifefelizcomlula']","[0, 136]",14,11,2016
13392,2016-07-13,"['conformam', 'gente', 'conseguiu', 'criar', 'paa', 'garantir', 'compra', 'produção', 'pequeno', 'agricultor', 'recifefelizcomlula']","[0, 128]",18,13,2016
13052,2016-07-13,"['crime', 'cometi', 'dizer', 'trabalhadores', 'rurais', 'vai', 'ter', 'financiamento', 'produzir', 'governo', 'comprar', 'alimentos']","[0, 134]",27,16,2016
8601,2016-07-13,"['sabem', 'cuidar', 'pobres', 'povo', 'sei']","[0, 53]",25,10,2016
8018,2016-07-13,"['viajei', 'mundo', 'contando', 'recuperou', 'brasil', 'pobres', 'partir', 'momento', 'entraram', 'orçamento', 'recifefelizcomlula']","[0, 135]",20,8,2016
223,2016-07-13,"['expresidente', 'conversa', 'prefeito', 'caruaru', 'josé', 'queiroz']","[0, 64]",8,3,2016
12695,2016-07-13,"['país', 'desacreditado', 'fazia', 'muita', 'reunião', 'gente', 'estudada', 'ouvi', 'brasil', 'jeito', 'recifefelizcomlula']","[0, 130]",20,11,2016
2417,2016-07-14,"['democracia', 'dar', 'dignidade', 'incluir', 'todos', 'cidadãos', 'saiba', 'sobre', 'novo', 'brasil']","[0, 111]",42,25,2016
6981,2016-07-14,"['democracia', 'verdade', 'participação', 'mulheres', 'saiba']","[0, 100]",52,34,2016
1048,2016-07-14,"['lula', 'recife', 'existe', 'apuração', 'corrupção', 'porque', 'pt', 'tirou', 'tapete', 'sala']","[0, 111]",47,37,2016
2290,2016-07-14,"['imprensa', 'brasileira', 'educação', 'agredir', 'dilma', 'agrediu']","[0, 73]",46,20,2016
1760,2016-07-14,"['democracia', 'voz', 'povo', 'ouvida', 'verdade', 'saiba']","[0, 91]",32,15,2016
1105,2016-07-15,"['ainda', 'dá', 'tempo', 'contribua', 'jornada', 'democracia', 'dilmabr']","[0, 91]",47,32,2016
2151,2016-07-18,"['acredito', 'povo', 'pode', 'salvar', 'país', 'vídeo', 'ricardo', 'stuckertclaudiosantosinstituto', 'lula']","[0, 101]",99,52,2016
3062,2016-07-18,"['mandeladay', 'hoje', 'comemorase', 'aniversário', 'maiores', 'defensores', 'direitos', 'humanos', 'nelson', 'mandela']","[0, 110]",100,57,2016
2810,2016-07-19,"['andar', 'cabeça', 'erguida', 'sempre']","[0, 31]",95,65,2016
7777,2016-07-20,"['apresentador', 'tv', 'joão', 'dória', 'explicou', 'justiça', 'relação', 'sérgio', 'moro']","[0, 112]",67,71,2016
4013,2016-07-20,"['lutar', 'sempre', 'temer', 'jamais']","[0, 26]",46,31,2016
8381,2016-07-21,"['minhamansãominhavida', '80', 'déficit', 'habitacional', 'país', 'três', 'salários', 'mínimos']","[0, 116]",37,26,2016
8322,2016-07-21,"['minhamansãominhavida', 'caixa', 'vai', 'financiar', 'imóveis', 'ricos']","[0, 90]",39,46,2016
6516,2016-07-21,['minhamansaominhavida'],"[0, 21]",29,43,2016
1959,2016-07-21,"['mundo', 'china', 'índia', 'programas', 'habitacionais', 'maiores', 'brasil', 'lula', 'dilma', 'temer', 'sepultou', 'minhamansãominhavida']","[0, 138]",91,99,2016
