,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
6001,2018-05-10,"['chegando', 'momento', 'mudança', 'valor', 'medido', 'caráter', 'cor', 'sexo', 'crença', 'governar', 'exemplo', 'espelhar', 'grandes', 'nações', 'livrar', 'amarras', 'ideológicas', 'fim', 'sistema', 'falido', 'impera', 'décadas', 'brasil']","[0, 277]",33707,8427,2018
2546,2018-05-11,"['recebendo', 'visita', 'embaixador', 'itália', 'antonio', 'bernardini', 'china', 'embaixador', 'li', 'jinzhang', 'grato', 'consideração']","[0, 129]",66349,6992,2018
6145,2018-05-11,"['semana', 'damos', 'grande', 'passo', 'início', 'funcionamento', 'grupo', 'transição', 'governo', 'absorvendo', 'informações', 'restruturação', 'brasil', 'brasília', 'acessos', 'iniciais', 'números', 'informações', 'passadas', 'brasileiros']","[0, 253]",81380,10609,2018
805,2018-05-12,"['parabéns', 'policiais', 'militares', 'valençarj', 'salvaram', 'senhora', '83', 'anos', 'feita', 'refém', 'bandido', 'covarde', 'ficando', '10', 'minutos', 'arma', 'apontada', 'cabeça', 'belo', 'trabalho', 'vida', 'cidadão', 'bem', 'sempre', 'deve', 'prioridade']","[0, 250]",104418,16826,2018
3157,2018-05-13,"['parabéns', 'mães', 'presente', 'verdadeiro', 'possibilitar', 'durmam', 'tranquilas', 'sabendo', 'filhos', 'voltarão', 'seguros', 'casas', 'além', 'estado', 'menos', 'interferência', 'muitas', 'esferas', 'possível', 'termos', 'força', 'começarmos', 'partir', '2019', 'forte', 'abraço']","[0, 277]",15636,2421,2018
2768,2018-05-13,"['ufc', '224', 'riorj', 'pesquisa', 'opinião']","[0, 55]",4805,991,2018
3746,2018-05-13,"['vamos', 'revogar', '2019', 'faremos', 'brasil', 'grande']","[0, 56]",7167,1418,2018
3433,2018-05-14,"['visita', 'centro', 'instrução', 'almirante', 'sylvio', 'camargo', 'ciasc', 'órgão', 'atua', 'capitação', 'oficiais', 'praças', 'corpo', 'fuzileiros', 'navais', 'localizado', 'ilha', 'governador', 'rio', 'janeirorj']","[0, 200]",3216,497,2018
5258,2018-05-14,"['suspeitos', 'possuem', 'várias', 'passagens', 'polícia', 'preso', 'solto', 'fim', 'semana', 'porque', 'recebeu', 'benefício', 'saidinha', 'dia', 'mães', 'pai', 'família', 'trabalha', 'combatendo', 'crime', 'assassinado', 'conta', 'regalias', 'dadas', 'criminosos']","[0, 278]",2969,789,2018
4345,2018-05-14,"['obrigado', 'picuí', 'grande', 'abraço', 'paraíba']","[0, 41]",3073,477,2018
4973,2018-05-15,['⬆️'],"[0, 2]",4863,850,2018
1380,2018-05-15,"['entrevista', 'jornalista', 'ricardo', 'sapia', 'sobre', 'temas', 'atuais']","[0, 82]",1135,211,2018
732,2018-05-16,"['ouvindo', 'produz', 'traz', 'desenvolvimento', 'econômico', 'social', 'brasil', 'neste', 'momento', 'agrobrasília']","[0, 116]",2056,350,2018
6334,2018-05-16,"['além', 'jovem', 'brutalmente', 'assassinada', 'conseguir', 'desbloquear', 'celular', 'assalto', 'ontem', 'rj', 'policial', 'morto', 'após', 'identificado', 'bandidos', 'verdadeiro', 'inferno', 'depender', 'escória', 'tratamento', 'merece']","[0, 268]",21771,5337,2018
6097,2018-05-16,"['alianças', 'partidárias']","[0, 21]",1585,390,2018
6596,2018-05-16,"['jair', 'bolsonaro', 'visita', 'agrobrasília', 'economia', 'agronegócio']","[0, 60]",3110,598,2018
3085,2018-05-17,['🇧🇷🇮🇱'],"[0, 4]",2559,448,2018
6559,2018-05-17,"['chegada', 'pouco', 'obrigado', 'natalrn', 'abraço', 'nordeste']","[0, 62]",6043,1180,2018
1857,2018-05-17,"['revista', 'exame', 'bolsonaro', 'chamase', 'candidato']","[0, 77]",9371,2068,2018
6293,2018-05-17,"['grandes', 'partidos', 'estariam', 'medo', 'bolsonaro']","[0, 75]",2617,459,2018
3632,2018-05-18,"['palestra', 'federação', 'indústrias', 'estado', 'rio', 'grande', 'norte']","[0, 94]",1892,322,2018
3688,2018-05-19,"['mãe', 'condena', 'pm', 'morte', 'filho', 'assaltante', 'simplesmente', 'assista']","[0, 96]",4056,933,2018
1853,2018-05-19,"['caminhos', 'brasil', 'perguntas', 'respostas']","[0, 66]",817,159,2018
3852,2018-05-20,['👉🏻'],"[0, 2]",4908,551,2018
3507,2018-05-20,"['têm', 'tv', 'fundo', 'eleitoral', 'grandes', 'partidos', 'povo', 'natalrn', '17maio']","[0, 83]",6396,1452,2018
6191,2018-05-20,"['obrigado', 'caxias', 'forte', 'abraço', 'todos', 'maranhão']","[0, 53]",3392,464,2018
4604,2018-05-20,"['desde', 'emenda', 'constitucional', '812014', 'relativizou', 'propriedade', 'privada', 'potencilizouse', 'invasões', 'terras', 'levando', 'mortes', 'conflitos', 'campo', 'minoria', 'representada', 'comunistas', 'pode', 'continuar', 'mandando', 'brasil']","[0, 238]",4082,1139,2018
6310,2018-05-21,"['garotada', 'experientes', 'reunindo', 'espontaneamente', 'shopping', 'goiânia', 'trocarem', 'experiências', 'obrigado', 'todos', 'consideração']","[0, 142]",5433,906,2018
320,2018-05-21,"['entrevista', 'programa', 'jornal', 'clube', 'assista']","[0, 76]",962,187,2018
3935,2018-05-21,"['custo', 'pedágio', 'indústria', 'multas', 'valor', 'frete', 'condições', 'estradas', 'roubo', 'cargas', 'preço', 'combustíveis', 'caminhoneiros', 'ouvidos', 'podem', 'parar', 'partir', 'dessa', 'segundafeira']","[0, 204]",7152,1620,2018
3020,2018-05-22,"['paulo', 'guedes', 'jair', 'bolsonaro', 'economia']","[0, 42]",6039,1869,2018
