,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
725,2016-06-08,"['organizador', 'abertura', 'olimpíadas', 'enganou', 'todos', 'disse', 'bolsonaro', 'odiaria', 'colocou', 'nenhuma', 'cartilha', 'mec', 'via', 'bobgav']","[0, 136]",1608,454,2016
5354,2016-06-08,"['falta', 'falar', 'medo', 'eterno', 'levam', 'reações', 'bolsonaro', 'vai', 'odiar', 'abertura', 'olimpíadas', 'diz', 'responsável', 'organização']","[0, 139]",1990,499,2016
3242,2016-06-08,"['político', 'satisfação', 'bem', 'recebido', 'povo', 'facebook', 'atleta', 'ffaa', 'pentatlo', 'militarsei', 'sacrifício']","[0, 139]",1123,133,2016
3057,2016-06-09,"['sempre', 'encontrarão', 'dificuldades', 'apagar', 'verdadeira', 'história', 'enquanto', 'ação', 'via', 'carlosbolsonaro']","[0, 114]",1038,323,2016
2555,2016-06-09,"['mentira', 'dna', 'pt']","[0, 28]",525,191,2016
1311,2016-06-09,"['enganam', 'preocupados', 'votos', 'fazemos', 'manutenção', 'verdade', 'foco', 'sabemos', 'fazendo', 'mto', 'bem', 'chora']","[0, 134]",1305,298,2016
5654,2016-06-10,"['apenas', 'corrupção', 'generalizada', 'desvio', 'dinheiro', 'bancar', 'plano', 'poder', 'absoluto', 'socialista', 'aliados', 'olavotemrazão']","[0, 132]",654,183,2016
5741,2016-06-10,"['atestado', 'bom', 'dia', 'vc', 'microfone']","[0, 42]",109,10,2016
3796,2016-06-10,"['logo', 'homenagearei', 'esquerda', 'amor', 'menos', 'ódio', 'imaginem', 'tratássemos', 'alguém', 'assim', 'estaríamos', 'cassados', 'forca']","[0, 139]",501,177,2016
4259,2016-06-10,"['jeito', 'professor', 'pregando', 'amor', 'jeito', 'apaixonado', 'note']","[0, 87]",916,439,2016
1976,2016-06-10,"['grato', 'sempre', 'consideração', 'justiceiro']","[0, 43]",215,27,2016
6234,2016-06-10,"['começamos', 'coletânea', 'responder', 'calúnia', 'virou', 'crime', 'mundo', 'esquerdopatas']","[0, 89]",263,60,2016
5733,2016-06-10,"['bom', 'dia', 'todos', 'eletricistas', 'oftalmologistas', 'maquinistas', 'manobristas', 'lembrese', 'gópi', 'golpe', 'preconceituoso', 'linguístico']","[0, 140]",1340,353,2016
5135,2016-06-10,"['viato', 'tá', 'comendo', 'mta', 'mortadela', 'alfafa', '😂😂😂']","[0, 52]",206,31,2016
393,2016-06-10,['choramais'],"[0, 12]",204,32,2016
1241,2016-06-10,"['bom', 'dia', 'larissa', 'todos', '🇧🇷']","[0, 31]",125,7,2016
497,2016-06-10,"['votar', 'marcelo', 'freixo', 'rio', 'suporta', 'tanta', 'violência']","[0, 100]",462,162,2016
839,2016-06-10,"['outro', 'inocente', '😂😂😂']","[0, 24]",184,23,2016
2560,2016-06-11,"['dia', 'poderes', 'tal', 'vc', 'cidadão', 'bem', 'direito', 'posse', 'arma', 'fogo', 'brasil', 'seguro', 'entenda']","[0, 140]",652,197,2016
243,2016-06-11,"['disso', 'falando', 'kkkkkk']","[0, 38]",278,37,2016
5800,2016-06-11,"['depender', 'mim', 'todo', 'fazendeiro', 'direito', 'ter', 'fuzil', 'propriedade', 'invasão', 'propriedade', 'privada', 'respondida', 'altura']","[0, 137]",4041,1299,2016
4059,2016-06-11,"['essência', 'ensino', 'brasil', 'sabe', 'fazer', 'simples', 'regra', 'três', 'acha', 'manja', 'tudo', 'leva', 'ninguém', 'lugar', 'algum', 'famoso', 'útil']","[0, 138]",883,284,2016
2126,2016-06-11,"['brasil', 'esquerda', 'aponte', 'sempre', 'alguém', 'motivo', 'fracasso', 'tentar', 'exima', 'toda', 'culpa', 'todo', 'momento']","[0, 126]",710,211,2016
5964,2016-06-11,"['graaaande', 'fahur']","[0, 18]",275,35,2016
5673,2016-06-12,"['governo', 'inviabiliza', 'posse', 'arma', 'fogo', 'pdefesa', 'pessoal', 'outrem', 'documentário', 'desarmados', 'via', 'benebarbosamvb']","[0, 139]",463,167,2016
4644,2016-06-12,"['live', 'facebook', 'tema', 'reforma', 'previdência', 'taxa', 'selic']","[0, 85]",131,20,2016
4124,2016-06-12,"['infelizmente', 'seguem', 'três', 'pontinhos', 'reticências']","[0, 56]",419,132,2016
5177,2016-06-12,"['pouco', 'disse', 'taxa', 'selic', 'menor', 'tesouro', 'economizaria', 'r108', 'biano', 'falando', 'choveram', 'críticas', 'sobre', 'posição']","[0, 140]",971,234,2016
2677,2016-06-13,"['tv', 'news', 'campo', 'grandems', 'cartão', 'visitas', 'mst', 'dilma', 'fidel']","[0, 99]",148,31,2016
2872,2016-06-13,"['porque', 'existe', 'turismo', 'brasil']","[0, 60]",209,52,2016
5454,2016-06-14,"['karol', 'ellerterrorismo', 'ódioestados', 'unidos']","[0, 69]",147,34,2016
1335,2016-06-15,"['ricardo', 'noblat', 'pcdob', 'unidos', 'contra', 'jair', 'bolsonaro', 'peço', 'ampla', 'divulgação', 'vamos', 'justiça', 'polícia']","[0, 127]",742,398,2016
1014,2016-06-15,"['filhos', 'continuam', 'ameaçados', 'pt', 'psol', 'insistem', 'ideologia', 'gênero', 'escolas', 'assista', 'vídeo']","[0, 131]",964,500,2016
1651,2016-06-15,"['verdadeiro', 'inventando', 'especialista', 'benebarbosamvb', 'humilha', 'presidente', 'comissão', 'direitos', 'humanos', 'oab']","[0, 140]",468,192,2016
6180,2016-06-15,"['dia', '1606', 'direção', 'palmasto', 'conversar', 'amigos']","[0, 60]",566,105,2016
2111,2016-06-16,"['tradução', 'declaração', 'primeiro', 'ministro', 'israel', 'sobre', 'atentado', 'orlando', 'veja', 'verdadeiro', 'líder', 'diz']","[0, 140]",445,187,2016
4227,2016-06-16,"['atuação', 'grande', 'parte', 'imprensa', 'bolsonaro', 'semana', '😂😂😂']","[0, 68]",1324,533,2016
4284,2016-06-16,"['bela', 'música', 'scorpions', 'wind', 'of', 'change', 'inspirada', 'ventos', 'mudança', 'queda', 'muro', 'berlim', 'fim', 'urss']","[0, 140]",953,273,2016
4843,2016-06-17,"['basta', 'apontarmos', 'problemas', 'precisamos', 'ter', 'soluções']","[0, 84]",418,119,2016
3362,2016-06-18,"['tudo', 'pobres', 'mulheres', 'delação', 'revela', 'comunistas', 'jandira', 'grazziotin', 'cobravam', 'propina', 'construções', 'casa', 'vida']","[0, 139]",2354,1231,2016
247,2016-06-19,"['agora', 'divertido', 'programa', 'mega', 'senha', 'redetv', 'bolsonarosp']","[0, 77]",1259,234,2016
5607,2016-06-19,['makebrmemesgreatagain'],"[0, 22]",7702,3985,2016
4693,2016-06-20,"['dia', 'profissionais', 'seguranca', 'privada', 'pouco', 'comemorar', 'bolsonarosp', 'flaviobolsonaro', 'carlosbolsonaro']","[0, 116]",825,183,2016
3618,2016-06-20,"['prêmio', 'policial', 'ano', '2016', 'assine', 'canal', 'youtube', 'receba', 'vídeos']","[0, 105]",300,58,2016
6639,2016-06-21,"['bolsonaro', 'maria', 'rosário', 'simples', 'assim', 'dificuldade', 'entender', 'via', 'carlosbolsonaro']","[0, 105]",3689,2045,2016
3892,2016-06-21,"['graças', 'deus', 'tudo', 'filmado', 'certamente', 'mandato', 'tempos', 'justiça', 'fim', 'feita']","[0, 132]",3102,1239,2016
1055,2016-06-21,"['coletiva', 'imprensa', 'stf', 'torna', 'bolsonaro', 'pscrj', 'réu', 'caso', 'maria', 'rosário', 'ptrs']","[0, 112]",1011,351,2016
3422,2016-06-21,"['stf', 'torna', 'bolsonaro', 'réu', 'caso', 'maria', 'rosário', 'diante', 'tantos', 'escândalos', 'ética', 'moral', 'condenandas']","[0, 113]",2306,1048,2016
6238,2016-06-22,"['deturparem', 'dep', 'estadual', 'flaviobolsonaro', 'punido', 'justiça', 'divulgar', 'foto', 'menor', 'estuprador']","[0, 139]",889,317,2016
1107,2016-06-22,"['obrigado', 'amigos', 'toda', 'demonstração', 'carinho', 'verdade', 'abraço', 'todos', 'acreditamos', 'justiça']","[0, 112]",5968,1621,2016
3466,2016-06-22,"['obrigado', 'apoio', 'garoto', 'preocupe', 'selva']","[0, 76]",1341,245,2016
2393,2016-06-24,"['policial', 'sepultado', 'agora', 'rj', 'enquanto', 'direitos', 'humanos', 'mãos', 'canalhas', 'rotina']","[0, 140]",1423,506,2016
2131,2016-06-24,"['sagrado', 'pastel', 'feira']","[0, 26]",1838,318,2016
6266,2016-06-27,"['nada', 'ver', 'opção', 'sexual', 'dessa', 'figura', 'exaltando', 'estuprador', 'homicida', 'champinha']","[0, 110]",2297,922,2016
2279,2016-06-28,"['g1', 'conselho', 'ética', 'instaura', 'processo', 'contra', 'bolsonaro', 'janot', 'sugere', 'perdão', 'pena', 'dirceu', 'mensalão', 'pt']","[0, 115]",2470,1492,2016
4752,2016-06-28,"['poderão', 'barrar']","[0, 47]",564,175,2016
3395,2016-06-29,"['agradeço', 'ptbrasil', 'ultimamente', 'insistentemente', 'citando', 'criticando', 'tweets', 'sinal', 'caminho', 'certo', '🇧🇷']","[0, 137]",4841,1587,2016
3428,2016-06-29,"['jornal', 'nacional', 'mostrou']","[0, 60]",877,419,2016
2763,2016-06-30,"['informo', 'seguidores', 'twitter', 'gentilmente', 'disponibilizou', 'mudança', 'nome', 'nesta', 'rede', 'social', 'depbolsonaro', 'jairbolsonaro']","[0, 139]",2446,533,2016
3334,2016-07-03,"['pt', 'deu', 'recado', 'prendam', 'chefe', 'acima', 'lei']","[0, 99]",562,330,2016
5867,2016-07-03,"['veja', 'usam', 'discursos', 'canalhas', 'enganam', 'querem', 'enganados', 'maisamorporfavor']","[0, 132]",626,245,2016
848,2016-07-04,"['juntos', 'contra', 'plp', '2572016']","[0, 53]",317,140,2016
5588,2016-07-04,"['jair', 'bolsonaro', 'mansões']","[0, 58]",194,61,2016
904,2016-07-04,"['agronegócio', 'combustível', 'economia', 'dia', '1104', 'estarei', 'mato', 'grosso', 'abraço', 'todos']","[0, 128]",1100,331,2016
3442,2016-07-04,"['bolsonaro', 'mansões', 'r10midenúncia', 'arquivada', 'pgr', 'rodrigo', 'janotem', '2015', 'íntegra', 'decisão', 'mp']","[0, 140]",341,124,2016
3231,2016-07-05,"['viagem', 'israel', 'satisfação', 'reconhecido', 'brasileiros', 'estrangeiros', 'segue', 'agenda', 'amanhã']","[0, 137]",1005,230,2016
233,2016-07-06,"['novos', 'fatos', 'sobre', 'orientação', 'sexual', 'criancinhas', 'oriundos', 'ministério', 'educação', 'ai', 'michel', 'temer']","[0, 134]",387,188,2016
5097,2016-07-06,"['youtuber', 'gilbrothermoro', 'forma', 'descontraída', 'manda', 'alô', 'bolsonaro', 'grande', 'abraço']","[0, 124]",308,47,2016
4744,2016-07-09,"['bastidores', 'setembro', 'ffaa', 'último', 'obstáculo', 'socialismo', 'flaviobolsonaro', 'carlosbolsonaro']","[0, 140]",305,79,2016
2695,2016-07-09,"['07', 'setembro', 'desfile', 'rio', 'janeirorjbparabéns', 'alunos', 'colégio', 'militar', 'rj']","[0, 86]",1105,281,2016
2028,2016-07-10,"['aumentar', 'impostos', 'sempre', 'solução']","[0, 48]",433,119,2016
4714,2016-07-10,"['paulo', 'cintura', 'cut', 'jair', 'bolsonaro', 'assista']","[0, 50]",1260,424,2016
4073,2016-07-11,"['exemplo', 'vem', 'casa', 'dois', 'exemplos', 'pais', 'têm', 'filhos', 'invasores', 'escolas']","[0, 104]",326,88,2016
3974,2016-07-12,"['algumas', 'ações', 'vereador', 'carlosbolsonaro', 'cidade', 'rio', 'janeiro']","[0, 95]",252,42,2016
2436,2016-07-12,"['hj', 'aniversário', 'garoto', 'carlosbolsonaro', 'mto', 'obrigado', 'amizade', 'construção', 'tudo', 'desde', 'início', 'estaremos', 'sempre', 'juntos']","[0, 138]",2272,252,2016
6493,2016-07-13,"['participamos', 'pânico', 'rádiojovem', 'pan', 'agradeço', 'oportunidade', 'assista', 'íntegra', 'link']","[0, 121]",941,228,2016
2252,2016-07-14,"['intolerantes', 'atacam', 'apoiador', 'bolsonaro', 'mr', 'max', 'mc', 'relata', 'ocorrido', 'cuiabámt', 'assista', 'tire', 'conclusões']","[0, 138]",513,149,2016
2446,2016-07-14,"['terrorismo', 'brasil']","[0, 45]",305,111,2016
2357,2016-07-15,"['jairbolsonaro', 'araxámg', 'convidado', 'companhia', 'brasileira', 'metalurgia', 'mineração', 'conhecer', 'nióbio']","[0, 135]",408,91,2016
636,2016-07-15,"['evitou', 'terrorista', 'matasse', 'inocentes', 'frança', 'abraços', 'coletivos', 'pombinhas', 'especialistas', 'armas', 'policiais']","[0, 140]",4578,2318,2016
1065,2016-07-17,"['vítima', 'brasil', 'direitos', 'humanos', 'impunidade', 'penas', 'brandas', 'esquerda', 'vai', 'mudar']","[0, 135]",1036,457,2016
822,2016-07-17,"['lula', 'lidera', 'corrida', '2018', 'vitória', 'segundo', 'turno', 'difícil', 'via', 'datafolha']","[0, 90]",665,169,2016
6700,2016-07-17,"['ontem', 'bairro', 'penha', 'riorj', 'agradeço', 'oportunidade', 'carinho']","[0, 76]",1177,162,2016
2596,2016-07-17,"['prostitutas', 'têm', 'ética', 'local', 'trabalho', 'revista', 'exame', 'jogou', 'lixo', 'sobrou', 'escrúpulos']","[0, 140]",912,276,2016
5840,2016-07-18,"['lei', 'faróis', 'acesos', 'opinião']","[0, 42]",281,85,2016
2408,2016-07-19,"['500', 'cubanos', 'chegam', 'nessa', 'semana', 'brasil', 'governo', 'sinalização', 'negativa', 'combate', 'preventivo', 'terrorismo']","[0, 115]",1234,539,2016
5859,2016-07-19,"['fala', 'sobre', 'vinda', '500', 'novos', 'cubanos', 'brasil', 'scomprovação', 'serem', 'médicos', 'condições', 'impostas']","[0, 140]",623,230,2016
833,2016-07-21,"['neurocirurgião', 'republicano', 'ben', 'carson', 'define', 'esquerda', 'americana', 'brasil', 'diferente']","[0, 103]",2254,1168,2016
6456,2016-07-21,"['existe', 'doutrinação', 'ideológica', 'escolas']","[0, 49]",1127,667,2016
3345,2016-07-22,"['cada', 'dia', 'pessoal', 'criativo', 'obrigado', 'carinho', 'selva']","[0, 66]",2487,727,2016
326,2016-07-22,"['hangout', 'páginas', 'censuradas', 'facebook', 'hoje', '2100h', 'link', 'participar']","[0, 102]",425,174,2016
4512,2016-07-22,"['lula', 'honesto', 'dilma', 'sofreu', 'golpe', 'ídolos', 'dirceu', 'genoíno', 'maria', 'rosário', 'mto', 'diz', 'militante']","[0, 140]",903,290,2016
6640,2016-07-22,"['liberdade', 'expressão', 'oxigênio', 'democracia', 'páginas', 'derrubadas', 'responsabilidade', 'cada']","[0, 138]",685,246,2016
5671,2016-07-24,"['agradeço', 'fundo', 'coração', 'consideração', 'carinho', 'mamãe', 'ruth', 'princesas']","[0, 85]",2264,320,2016
6479,2016-07-26,"['caos', 'interessa', 'esquerda', 'pois', 'daí', 'surgiriam', 'medidas', 'salvadoras', 'levariam', 'ditadura']","[0, 128]",650,262,2016
5879,2016-07-27,"['pt', 'livre', 'trânsito', 'cidadãos', 'américa', 'sul', 'tb', 'planejou', 'moeda', 'única', 'banco', 'central', 'bolivariano']","[0, 138]",536,258,2016
2547,2016-07-27,"['contar', 'data', 'afastamento', 'inicial', 'senado', '180', 'dias', 'julgar', 'impeachment', 'caso', 'contrário', 'dilma', 'voltará', 'presidência']","[0, 137]",791,230,2016
2478,2016-07-28,"['rachelsherazade', 'jairbolsonaro', 'legítima', 'defesa']","[0, 78]",119,41,2016
318,2016-07-28,"['brasil', 'obsessão', 'comunismo', 'patológico', 'alguns', 'importante', 'própria', 'vida', 'liberdade']","[0, 139]",580,185,2016
5899,2016-07-28,"['perseguem', 'tanto', 'jairbolsonaro', 'pastormalafaia', 'entenda']","[0, 91]",400,121,2016
880,2016-07-28,"['bolsonaro', 'visita', 'força', 'nacional', 'segurança', 'upp', 'educação', 'direitos', 'humanos', 'trump', 'bolsafamília', 'potássio']","[0, 138]",454,95,2016
696,2016-07-28,"['mta', 'informação', 'verdadeira', 'esquerdista', 'complicado', 'aqui', 'somar', 'assim', 'conquista', 'confiança', 'nunca', 'desistiremos']","[0, 137]",1084,212,2016
4461,2016-07-29,"['sabe', 'apareceu', 'delação', 'odebrecht', 'jair', 'bolsonaro']","[0, 108]",818,307,2016
1438,2016-07-30,"['variar', 'esquerda', 'vitimizandoe', 'mentindo', 'dilma', 'diz', 'impeachment', 'parlamentar', 'ato', 'misógino']","[0, 128]",608,177,2016
3766,2016-07-30,"['emenda', 'constitucional', '812014', 'contra', 'esquerda', 'luta', 'acaba', 'impeachment']","[0, 111]",380,109,2016
5797,2016-07-30,"['vemprarua31julho', 'estarei', 'copacabana', 'carlosbolsonaro', 'flaviobolsonaro', 'bolsonarosp', 'av', 'paulista', 'sp']","[0, 116]",919,335,2016
4530,2016-08-01,"['soluções', 'sistema', 'prisional', 'direitos', 'encarcerados']","[0, 82]",401,211,2016
3595,2016-08-02,"['foto', 'crianças', 'fardadas', 'causou', 'revolta', 'canalhada', 'direitos', 'humanos', 'entenda']","[0, 112]",1304,843,2016
396,2016-08-02,"['preocupação', 'pt', 'financiar', 'ditadura', 'cubana', 'melhorar', 'saúde', 'brasileiros', 'assista']","[0, 123]",579,371,2016
3783,2016-08-02,"['agradeço', 'grupo', 'direitape', 'amigos', 'carinho', 'confiança', 'bonecodeolinda']","[0, 106]",644,206,2016
3871,2016-08-03,"['bolsonaro', 'queda', 'pesquisas', 'menos', 'rejeitado', '🇧🇷']","[0, 85]",657,325,2016
1705,2016-08-03,"['paraná', 'pesquisas', '07', 'mar', '2016', 'tá', 'ficando', 'difícil', 'esconder', 'verdade']","[0, 103]",692,290,2016
4685,2016-08-03,"['dia', 'internacional', 'mulheres', 'parabéns']","[0, 65]",521,232,2016
3343,2016-08-04,"['pouco', 'eterna', 'lógica', 'golpista', 'pães', 'cmortadela', 'alfafas']","[0, 94]",1416,1001,2016
1703,2016-08-04,"['ciclo', 'continua']","[0, 44]",345,121,2016
2389,2016-08-04,"['agradecimentos', 'carinho', 'grupo', 'mulherdedireita', 'grande', 'abraço']","[0, 102]",658,125,2016
2201,2016-08-04,"['dia', '11', 'abril', 'campo', 'novo', 'parecismt', 'recebe', 'bolsonaro']","[0, 83]",212,64,2016
2573,2016-08-04,"['palavra', 'pacificadores', 'amor', 'favor']","[0, 82]",480,311,2016
3846,2016-08-04,"['jandirão', 'direita']","[0, 48]",415,215,2016
2720,2016-08-05,"['hoje', 'recebido', 'presidente', 'parlamento', 'israel', 'segue', 'trecho', 'conversa']","[0, 109]",769,214,2016
1423,2016-08-05,"['nome', 'senhora', 'olinda', 'bolsonaro', 'parabéns', 'todas', 'mães', 'brasil']","[0, 76]",2707,361,2016
4963,2016-08-05,"['mto', 'honrado', 'fico', 'carinho', 'confiança', 'parabéns', 'marcos', 'paraibano', 'ganha', 'festa', 'bolsonaro', 'tema']","[0, 130]",583,98,2016
6725,2016-08-06,"['chavões', 'padrões', 'usados', 'defenderem']","[0, 78]",410,199,2016
635,2016-08-06,"['blog', 'família', 'bolsonaro', 'mensagem', 'impagável', 'melhor', 'vitória']","[0, 91]",263,81,2016
405,2016-08-06,"['nesta', 'quinta', 'sextafeiras', 'estarei', 'bolsonarosp', 'mato', 'grosso', 'sul', 'abraço', 'todos']","[0, 94]",785,151,2016
5255,2016-08-07,"['soldado', 'vai', 'guerra', 'senta', 'banco', 'réus', 'dor', 'mãe', 'policial', 'militar', 'fortalezace']","[0, 138]",746,178,2016
5110,2016-08-07,"['obrigado', 'fortaleza']","[0, 20]",1227,282,2016
2993,2016-08-09,"['mimimi', 'facistas', 'facistas', 'passarão', 'trollando']","[0, 97]",398,101,2016
5334,2016-08-09,"['lula', 'reconhece', 'única', 'oposição', 'brasil', 'pt', 'quer', 'cassar', 'bolsonaro', 'câmara', 'stf']","[0, 132]",550,147,2016
4492,2016-08-10,"['psol', 'rio', 'janeiro', 'querem', 'transformar', 'mercado', 'trabalho', 'disputa', 'sexual', 'via', 'vereador', 'carlosbolsonaro']","[0, 125]",589,244,2016
592,2016-08-10,"['independência', 'sistema', 'financeiro', 'governo', 'manda', 'conta', 'entenda', 'colocação']","[0, 125]",435,106,2016
1137,2016-08-11,"['brasil', 'politicamente', 'correto', 'sob', 'benção', 'direitos', 'humanos', 'furto', 'deixou', 'crime', 'vivo']","[0, 133]",568,202,2016
2119,2016-08-11,"['note', 'tolerância', 'religiosa', 'movimentos', 'esquerda', 'brasil']","[0, 67]",1816,1023,2016
3801,2016-08-11,"['esquerda', 'engana', 'mesma']","[0, 33]",323,114,2016
568,2016-08-11,"['infeliz', 'padrão', 'projeto', 'punir', 'estuprador', 'réu', 'stf', 'incitação', 'abominável', 'prática']","[0, 111]",484,137,2016
4765,2016-08-12,"['réu', 'stf', 'influência', 'partidária', 'perco', 'possibilidade', 'disputar', 'eleições', 'presidenciais', '2018']","[0, 136]",792,165,2016
2343,2016-08-12,"['lauro', 'jardim', 'jornal', 'globo', 'quer', 'transformar', 'amigo', 'jean', 'wyllys', 'psolrj', 'vítima']","[0, 115]",579,201,2016
5708,2016-08-13,"['diz', 'garoto', 'carlosbolsonaro', 'série', 'doutrinação', 'ideológica', 'escolas']","[0, 102]",1444,729,2016
3446,2016-08-13,"['canalhas', 'travestidos', 'professores', 'mentindo', 'filho', 'querendo', 'transormálo', 'eleitor', 'pt', 'psol', 'pcdob']","[0, 139]",1193,639,2016
6370,2016-08-14,"['parabéns', 'todos', 'pais', 'calçadão', 'barra', 'tijuca', 'garotos', 'carlosbolsonaro']","[0, 125]",708,95,2016
5807,2016-08-15,"['defenderam', 'lei', 'faróis', 'acesos', 'intuito', 'evitar', 'acidentes', 'mortes', 'eis', 'verdade', 'multar']","[0, 113]",1333,704,2016
321,2016-08-15,"['gesto', 'polêmico', 'arte', 'contemporânea']","[0, 39]",1455,1056,2016
6308,2016-08-15,"['gesto', 'polêmico', 'manifestação', 'cultural']","[0, 41]",1620,1134,2016
494,2016-08-16,"['impostos', 'municipais', 'currículo', 'escolar', 'futuro', 'passa', 'decisões', 'tb', 'tomadas', 'vereadores', 'prefeitos']","[0, 115]",1254,312,2016
3424,2016-08-16,"['segundo', 'esquerda', 'sérgio', 'moro', 'torturador', 'presos', 'políticos', 'acreditarão', 'nesses', 'canalhas']","[0, 129]",991,353,2016
3317,2016-08-17,"['chora', 'esquerdalha', 'sgt', 'thiago', 'braz', 'vai', 'ter', 'continência', 'pódio', 'sim', 'parabéns', 'força', 'aérea']","[0, 122]",1071,333,2016
659,2016-08-17,"['dilma', 'rousseff', 'mentira', 'alexandre', 'garcia', 'jair', 'bolsonaro', 'verdade']","[0, 74]",1153,576,2016
2774,2016-08-17,"['direitos', 'humanos', 'esterco', 'vagabundagem', 'outro', 'herói', 'assassinado', 'defendido', 'pt', 'psol', 'rede', 'pcdob']","[0, 136]",619,231,2016
2195,2016-08-18,"['medalhistas', 'olímpicos', 'forças', 'armadas']","[0, 42]",1014,312,2016
4632,2016-08-19,"['vereador', 'bolsonaro', 'fala', 'inglês', 'governo', 'pt', 'transmita', 'amigo', 'estrangeiro', 'saiba', 'verdade']","[0, 136]",565,210,2016
1831,2016-08-19,"['blog', 'família', 'bolsonaro', 'pequeno', 'resumo', 'trabalho', 'deputado', 'estadual', 'flaviobolsonaro', 'rj']","[0, 120]",183,43,2016
1916,2016-08-19,"['goiânia', '18', 'agosto', '48º', 'congresso', 'mulheres', 'ciben']","[0, 84]",151,28,2016
2356,2016-08-19,"['esquerdar', 'relativizar', 'tudo', 'vale', 'lógica', 'fatos', 'somente', 'vontade', 'assim', 'espertos', 'manipulam', 'carentes']","[0, 116]",1581,718,2016
2370,2016-08-20,"['academia', 'militar', 'agulhas', 'negras', 'saúda', 'herói', '2ª', 'guerra', 'mundial', 'ffaa', 'ouro', 'luta', 'democracia']","[0, 129]",376,65,2016
3449,2016-08-20,"['carlosbolsonaro', 'prestigiando', 'novos', 'cadetes', 'academia', 'militar', 'agulhas', 'negras', 'entes', 'queridos']","[0, 112]",971,181,2016
2457,2016-08-21,"['filme', '1min', '43seg', 'academia', 'militar', 'agulhas', 'negras', 'aman', 'entrega', 'espadins', '20agosto']","[0, 123]",246,50,2016
4988,2016-08-21,"['medula', 'óssea']","[0, 39]",220,63,2016
4282,2016-08-21,"['dálhe', 'porco', '😂😂😂']","[0, 18]",452,199,2016
6592,2016-08-21,"['sim', 'palmeirense', 'brincando', 'time', 'grande', 'abraço', 'jb']","[0, 98]",389,46,2016
5810,2016-08-22,"['psdb', 'passando', 'pt', 'agora', 'pmdb', 'descaso', 'forças', 'armadas', 'continua', 'assista', 'curto', 'vídeo', 'entenda']","[0, 139]",549,165,2016
336,2016-08-23,"['bolsonaro', 'consulta', 'tcu', 'sobre', 'redução', 'proventos', 'pensões', 'taifeiros', 'aeronáutica']","[0, 114]",423,94,2016
4215,2016-08-23,"['câmara', 'deputados', 'renova', 'programa', 'médicos', 'cubanos']","[0, 84]",151,44,2016
1391,2016-08-23,"['história', 'carlosbolsonaro', 'projeto', 'escolasempartido']","[0, 89]",191,65,2016
1113,2016-08-24,"['comando', 'operações', 'terrestres', 'passagem', 'comando', 'brasília', '23agosto', 'brasil', 'acima', 'tudo', 'deus', 'acima', 'todos']","[0, 140]",228,43,2016
5691,2016-08-24,"['pesquisaprefeitorio', 'janeiroibope', 'tv', 'globo', 'flaviobolsonaro', '3º', 'lugar', 'carlosbolsonaro', '20120vereador']","[0, 140]",389,91,2016
4096,2016-08-25,"['pt', 'psol', 'pcdob', 'rede', 'etc', 'têm', 'fetiche', 'mudar', 'nomes', 'locais', 'homenageiem', 'militares', 'entenda', 'motivo']","[0, 133]",664,241,2016
3549,2016-08-25,"['molecada', 'experientes', 'andam', 'juntos', 'compartilhando', 'ideais', 'saudáveis', 'esquerdista', 'vai', 'loucura']","[0, 116]",1065,217,2016
5432,2016-08-25,"['agradecimentos', 'gloriosa', 'marinha', 'brasil', 'dia', '2608', 'sextafeira', 'pedro', 'aldeia', 'araruamarj']","[0, 111]",1102,174,2016
153,2016-08-25,"['novobolsonaro', 'machista', 'mentira', 'contada', 'psol', 'pt', 'pcdob', 'rede', 'vez', 'facilmente', 'desmascarada']","[0, 140]",427,130,2016
1285,2016-08-25,"['soltos', 'ai']","[0, 51]",179,41,2016
4386,2016-08-25,"['parabéns', 'desarmamentistas', 'sociedade', 'segundo', 'canalhas', 'direitos', 'humanos', 'cada', 'vez', 'protegida']","[0, 137]",385,114,2016
392,2016-08-27,"['têm', 'tanto', 'medo', 'perder', 'poder', 'foro', 'paulo', 'explica', 'quanto', 'idiotas', 'úteis', 'migalhas']","[0, 114]",1161,446,2016
2313,2016-08-27,"['porque', 'querem', 'destruir', 'politicamente', 'família', 'bolsonaro']","[0, 81]",418,132,2016
4237,2016-08-27,"['ansioso', 'chegada', 'dia', 'afastamento', 'definitivo', 'dilma', 'bolando', 'mensagem', 'bacana', 'apoiadores', '🇧🇷😂']","[0, 115]",1877,471,2016
46,2016-08-28,"['geração', 'politicamente', 'correta', 'flaviobolsonaro']","[0, 55]",671,187,2016
1801,2016-08-28,"['bom', 'domingo', 'todos', 'encontramos', 'nova', 'página', 'kkkkkk', 'bolsonaropeixe']","[0, 78]",655,144,2016
3190,2016-08-29,"['dilma', 'ameaça', 'estado', 'democrático', 'caso', 'golpe', 'concretize']","[0, 83]",474,147,2016
682,2016-08-29,"['dilma', 'colocando', 'perseguida', '1964', '2016', 'doutrinação', 'ideológica', 'escolas', 'continuar', 'sabemos', 'final', 'desse', 'novo', 'filme']","[0, 138]",1877,641,2016
1940,2016-08-31,"['imagino', 'tanto', 'gente', 'perde', 'boquinha', 'dilma', 'caindo', 'refiro', 'idiotas', 'úteis', 'agem', 'essência', 'espertos', 'choramais']","[0, 139]",952,408,2016
