,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
6600,2018-10-17,"['esqueçam', 'desde', 'início', 'contra', 'controle', 'mídia', 'internet', 'desde', 'início', 'defendemos', 'inocência', 'crianças', 'escolas', 'desde', 'início', 'contra', 'aborto', 'desde', 'início', 'defendemos', 'prisão', 'bandidos', 'desencarceramento', 'recusem', 'imitações']","[0, 271]",56012,13895,2018
6018,2018-10-17,"['acabamos', 'fazer', 'ligação', 'via', 'skype', 'professor', 'odecarvalho', 'filgmartin', 'carlosbolsonaro', 'breve', 'bate', 'papo', 'sobre', 'rumos', 'brasil', '👍🏻', 'muitos', 'outros', 'virão', 'deus', 'quiser']","[0, 190]",22499,3829,2018
6338,2018-10-17,"['pt', 'arrumou', 'cabo', 'eleitoral', 'qualquer', 'oposição', 'queria', 'ter', 'forte', 'abraço', 'cid', 'gomes', 'lembranças', 'família']","[0, 129]",30688,6771,2018
5643,2018-10-17,"['2011', 'bolsonaro', 'deflagrava', 'ligação', 'pt', 'ditaduras', 'sanguinárias', 'kadafi', 'ditador', 'líbia', 'assista']","[0, 139]",12538,3213,2018
5458,2018-10-17,"['jair', 'bolsonaro', 'visita', 'domoranijoao', 'cardeal', 'arcebispo', 'rio', 'janeiro']","[0, 76]",15703,3253,2018
2388,2018-10-17,"['ninguém', 'entende', 'melhor', 'problemas', 'região', 'próprio', 'povo', 'vamos', 'descentralizar', 'recursos', 'dar', 'autonomia', 'financeira', 'estados', 'municípios', 'além', 'melhor', 'aplicabilidade', 'medida', 'facilita', 'fiscalização', 'combate', 'corrupção', 'perto', '🇧🇷']","[0, 275]",50612,9182,2018
3704,2018-10-17,"['perseguição', 'apoiadores', 'bolsonaro', 'algo', 'escala', 'absurda', 'ignorada', 'propositalmente']","[0, 94]",14136,3735,2018
4003,2018-10-17,"['pontos', 'importam', 'propostas', 'analise', 'tire', 'conclusões']","[0, 66]",19323,5787,2018
126,2018-10-17,"['cid', 'gomes', 'agora', 'vez', 'próprio', 'andrade', 'tentar', 'ajudar', 'bolsonaro', 'kkkk']","[0, 87]",35358,9352,2018
3689,2018-10-17,"['registrada', 'segunda', 'morte', 'pensão', 'hospedado', 'exintegrante', 'psol', 'tentou', 'assassinar', 'pode', 'muita', 'coincidência', 'pode', 'novo', 'caso', 'celso', 'daniel', 'caminho', 'verdade', 'apareça']","[0, 212]",26460,7278,2018
485,2018-10-17,"['lucks1710', 'bom', 'dia', '👍🏻']","[11, 22]",490,29,2018
3173,2018-10-17,"['sigam', 'perfis', 'lsentoes', 'odiodobem', 'quais', 'ligação', 'indico', 'pessoas', 'saibam', 'maioria', 'mídia', 'tradicional', 'omite', 'ativismo', 'jornalístico', 'descarado', 'tweets', 'deflagram', 'violência', 'contra', 'concorda', 'esquerda', 'vale', 'pena', 'conferir']","[0, 280]",26586,5301,2018
858,2018-10-17,"['haddad', 'pt', 'ameaça', 'justiça', 'povo', 'brasileiro', 'fingimento', 'apreço', 'democracia', 'dura', 'abrem', 'boca', 'gostaria', 'opinião', 'tribunais', 'deste', 'país', 'vamos', 'viver', 'nesse', 'mundo', 'faz', 'contas', 'criado', 'alguns']","[0, 236]",38869,11414,2018
2467,2018-10-17,"['bolsonaro', 'inverso', 'pau', 'mandado', 'corrupto', 'preso']","[0, 78]",12304,2392,2018
1347,2018-10-18,"['violência', 'contra', 'mulheres', 'homens', 'negros', 'brancos', 'homos', 'héteros', 'todos', 'grupos', 'possíveis', 'cresceu', 'pt', 'ninguém', 'promoveu', 'violência', 'vamos', 'combatêla', 'duramente', 'lutar', 'colocar', 'fim', 'impunidade', 'brasil']","[0, 252]",49771,10738,2018
4904,2018-10-18,"['vão', 'atrás', 'fatos', 'parem', 'criar', 'ilações', 'pueril', 'tentativa', 'descredibilizar', 'somente', 'lado', 'polícia', 'federal', 'busca', 'presidente', 'partido', 'coligação', 'haddad', 'investigação', 'envolve', 'desvios', 'milhões']","[0, 267]",21088,6944,2018
1418,2018-10-18,"['sempre', 'dissemos', 'existe', 'salvador', 'pátria', 'graças', 'união', 'brasileiro', 'chance', 'real', 'virarmos', 'próxima', 'venezuela', 'juntos', 'daremos', 'pontapé', 'fazermos', 'brasil', 'respeitáveis', 'potências', 'mundiais', 'cuja', 'posição', 'jamais', 'deveria']","[0, 279]",18054,3868,2018
6467,2018-10-18,"['avião', 'lista', 'odebrecht']","[0, 39]",34325,7628,2018
5949,2018-10-18,"['vamos', 'agir', 'finalmente', 'tribunais', 'maior', 'parte', 'imprensa', 'democracia', 'agradece']","[0, 81]",18604,4700,2018
622,2018-10-18,"['apoio', 'voluntário', 'algo', 'pt', 'desconhece', 'aceita', 'sempre', 'fizeram', 'política', 'comprando', 'consciências', 'exfiliados', 'partido', 'apoio', 'psol', 'tentou', 'assassinar', 'ameaça', 'maiores', 'corruptos', 'história', 'brasil', 'juntos', 'resgataremos', 'país']","[0, 272]",42737,11491,2018
5412,2018-10-18,"['18', 'outubro', 'dia', 'médico', 'data', 'ficará', 'sempre', 'coração']","[0, 70]",22809,4087,2018
173,2018-10-18,"['usasse', 'caixa', 'dois', 'candidato', 'pt', 'privilegiam', 'envolvimento', 'crime', 'toa', 'verdadeiro', 'candidato', 'prisão']","[0, 162]",72573,17478,2018
1931,2018-10-18,"['pt', 'sendo', 'prejudicado', 'fake', 'news', 'verdade', 'roubaram', 'dinheiro', 'população', 'presos', 'afrontaram', 'justiça', 'desrespeitaram', 'famílias', 'mergulharam', 'país', 'violência', 'caos', 'brasileiros', 'sentiram', 'tudo', 'pele', 'enganálos']","[0, 279]",62023,17361,2018
221,2018-10-18,['desenvolvimento'],"[0, 16]",11393,2600,2018
1910,2018-10-18,"['fakenews', 'araque', 'cães', 'ladram', 'caravana', 'passa']","[0, 78]",20077,4687,2018
1017,2018-10-18,"['hoje', '18102018', '2000', 'realizaremos', 'live', 'facebook', 'sobre', 'informações', 'realmente', 'interessam', 'brasil']","[0, 116]",31838,6231,2018
2584,2018-10-18,"['jamais', 'confiem', 'pesquisas', 'relaxemos', 'falamos', 'sobre', 'tais', 'criticam', 'falamos', 'fazem', 'tudo', 'motivo', 'tirarem', 'contexto', 'tentar', 'induzilo', 'interessa', 'pesquisa', 'sentimento', 'ruas', 'grato', 'todos', 'consideração']","[0, 279]",42647,8455,2018
5860,2018-10-18,"['manja', 'caixa', 'andrade']","[0, 58]",23354,5550,2018
2458,2018-10-18,"['brasil', 'povo', 'esgotado', 'pagar', 'impostos', 'ter', 'respostas', 'dilaçerado', 'maiores', 'escândalos', 'corrupção', 'história', 'protagonizados', 'partido', 'líder', 'continua', 'dando', 'ordens', 'dentro', 'cadeia', 'transborda', 'brasileiro', 'sentimento', 'angustiante', 'mudança', 'ptnão']","[0, 277]",31489,7422,2018
6646,2018-10-19,['1️⃣7️⃣'],"[0, 6]",17423,2727,2018
1481,2018-10-19,"['folha', 'sp']","[0, 24]",19831,4693,2018
2007,2018-10-19,"['tomaremos', 'medidas', 'cabíveis', 'aconselho', 'todos', 'acusados', 'injustamente', 'barbaridades', 'fazerem', '👍🏻']","[0, 115]",30650,6027,2018
5434,2018-10-19,['🇧🇷'],"[0, 2]",13283,2079,2018
464,2018-10-19,"['quão', 'canalha', 'cara', 'pau', 'alguém', 'pra', 'colocar', 'vítima', 'fake', 'news', 'enquanto', 'espalha', 'quatro', 'cantos', 'votei', 'contra', 'deficientes', 'vou', 'aumentar', 'imposto', 'pra', 'pobre', 'acabar', 'bolsafamília', 'licença', 'maternidade', '13°', 'salário', 'monte', 'mentiras']","[0, 278]",56217,14487,2018
538,2018-10-19,"['mensalão', 'petrolão', '60', 'mil', 'assassinatos', '50', 'mil', 'estupros', 'ano', 'apoio', 'ditaduras', 'venezuelana', 'cubana', 'expresidente', 'tesoureiros', 'ministros', 'parlamentares', 'marketeiros', 'presos', 'investigados', 'corrupção', 'precisa', 'fake', 'news', 'fatos']","[0, 274]",60767,18114,2018
4393,2018-10-19,"['vale', 'tudo', 'desesperados', 'comunista', 'jandira', 'feghali', 'pcdobrj', 'agora', 'chama', 'assassino', 'verdadeiros', 'fabricantes', 'fakenews']","[0, 147]",29596,7546,2018
471,2018-10-19,"['entrevista', 'fatos', 'dia']","[0, 50]",7231,1622,2018
70,2018-10-19,"['socialismo', 'liberdade']","[0, 49]",16378,4408,2018
5869,2018-10-19,['👍🏻'],"[0, 2]",28643,4185,2018
5049,2018-10-19,"['compromisso', 'sempre', 'liberdade', 'imprensa', 'internet', 'hoje', 'claro', 'água', 'essência', 'adversários', 'tentando', 'calar', 'pensa', 'diferente', 'basta', 'analisar', 'atitudes', 'plano', 'governo', 'países', 'inspiram', 'nada', 'além', 'simples', 'verdade']","[0, 267]",53313,12288,2018
741,2018-10-19,"['clara', 'diferença', 'evoluir', 'camuflar', 'vencer', 'qualquer', 'custo', 'pessoas', 'percebem', 'longo', 'últimos', 'anos', 'desenvolvemos', 'projeto', 'brasil', 'agregando', 'ideias', 'acreditamos', 'melhor', 'caminho', 'sempre', 'pautados', 'verdade', 'perder', 'essência']","[0, 280]",32834,10093,2018
3208,2018-10-19,"['pt', 'trata', 'eleição', 'impedir', 'quadrilha', 'desmontada', 'brasileiros', 'podem', 'checar', 'fake', 'fato']","[0, 143]",29289,7067,2018
2366,2018-10-19,"['comparado', 'potencial', 'turístico', 'brasil', 'recebe', 'anualmente', 'número', 'baixíssimo', 'estrangeiros', 'consequência', 'principalmente', 'falta', 'infraestrutura', 'violência', 'meta', 'explorar', 'capacidade', 'máximo', 'tornando', 'atividade', 'carroschefe', 'economia']","[0, 279]",30644,6187,2018
1016,2018-10-19,['👉🏻👉🏻'],"[0, 4]",17512,2649,2018
2369,2018-10-19,"['onde', 'guardiões', 'democracia', 'todas', 'mentiras', 'covardes', 'espalhadas', 'preocupação', 'fake', 'news', 'agora', 'viram', 'todos', 'ataques', 'surtiram', 'efeito', 'desejado']","[0, 206]",27827,6415,2018
5513,2018-10-19,"['sequestrador', 'embaixador', 'americano', '1969', 'ministro', 'comunicações', 'pt', 'favorável', 'controle', 'mídia', 'fez', 'parte', 'time', 'levou', 'caos', 'venezuela', 'consultor', 'haddad', 'franklin', 'martins', 'fez', 'visita', 'íntima', 'lula', 'cadeia', 'discutir', 'medidas', 'contra', 'mim']","[0, 280]",39069,10494,2018
5174,2018-10-19,"['ainda', 'vi', 'nenhum', 'carnaval', 'midiático', 'judicial', 'sobre', 'vídeo', 'fato', 'fakenews', 'duas', 'páginas', 'onde', 'corpo', 'matéria', 'contradiz', 'manchete', 'mesma', 'intuito', 'tanta', 'descarada', 'parcialidade', 'assuntos', 'tão', 'claros', 'olhos', 'bom', 'senso']","[0, 269]",23475,7001,2018
1714,2018-10-20,"['zumbi', 'vagabundo', 'kkkkkkk']","[0, 29]",34012,5647,2018
1552,2018-10-20,"['kkkkkkkkk', 'valeu', '👍🏻']","[0, 19]",49653,7226,2018
2984,2018-10-20,"['irmãos', 'nordeste', 'brasil', 'fomentando', 'economia', 'turismo', 'combatendo', 'violência', 'trazendo', 'perto', 'países', 'somarão', 'conosco', 'vamos', 'juntos', 'mudar', 'rumos', 'grande', 'nação']","[0, 207]",32218,8321,2018
3769,2018-10-20,"['chefe', 'quadrilha', 'preso', 'corrupção', 'enquanto', 'presidente', 'vez', 'prestando', 'exemplo', 'lamentável', 'humilde', 'trabalhador', 'brasileiro', 'assista', 'tire', 'conclusões']","[0, 173]",22945,6641,2018
1466,2018-10-20,"['ramonsenajunior', 'kkkkkkkkk']","[17, 26]",4423,225,2018
4946,2018-10-20,"['obrigado', 'todos', 'colocando', 'hashtag', 'bolsonarosim', 'primeiro', 'lugar', 'twitter', 'brasil', '👍🏻']","[0, 103]",74749,16630,2018
4578,2018-10-20,"['chegando', '2000000', 'inscritos', 'canal', 'youtube', 'obrigado', 'todos', 'consideração', 'vamos', 'juntos', 'mudar', 'brasil']","[0, 165]",27209,5217,2018
585,2018-10-20,"['educação', 'base', 'primordial']","[0, 30]",19266,4261,2018
3124,2018-10-20,"['josé', 'nêumane', 'pinto', 'fala', 'sobre', 'tentativa', 'pt', 'inviabilizar', 'candidatura', 'bolsonaro']","[0, 89]",34066,11583,2018
5694,2018-10-20,"['rafaelg37679407', 'bom', 'dia', '👍🏻']","[17, 27]",127,9,2018
6619,2018-10-20,"['defendemos', 'liberdade', 'imprensa', 'internet', 'pois', 'tratase', 'livre', 'expressão', 'cabe', 'pessoas', 'decidir', 'acreditar', 'filtrando', 'buscando', 'informações', 'controlar', 'meios', 'quer', 'abertamente', 'esquerda', 'faz', 'parte', 'processo', 'implementação', 'estado', 'totalitário']","[0, 278]",43622,10357,2018
59,2018-10-20,"['janicemaciel3', 'forte', 'abraço', 'janice']","[15, 35]",573,18,2018
1316,2018-10-20,"['fernanda', 'venturini', 'amigas', 'visitam', 'jair', 'bolsonaro', 'obrigado', 'consideração']","[0, 87]",24382,4030,2018
5669,2018-10-20,"['we', 'defend', 'the', 'individual', 'to', 'verify', 'the', 'accuracy', 'of', 'the', 'contents', 'andor', 'sources', 'in', 'the', 'press', 'and', 'internet', 'conversely', 'the', 'left', 'openly', 'states', 'that', 'they', 'wish', 'to', 'control', 'all', 'media', 'which', 'is', 'the', 'first', 'step', 'towards', 'the', 'establishment', 'of', 'totalitarian', 'state']","[0, 252]",12748,2539,2018
5368,2018-10-20,"['veja', 'propostas', 'posicionamentos']","[0, 66]",17303,3511,2018
857,2018-10-21,"['entrevista', 'band', 'presidência', 'parlamento', 'atendam', 'remessas', 'população', 'tudo', 'mudar', 'brasil']","[0, 150]",9424,1987,2018
2217,2018-10-21,['dois'],"[0, 8]",25109,4905,2018
4887,2018-10-21,['🤖🤖🤖🤖👍🏻'],"[0, 6]",28438,6603,2018
3426,2018-10-21,"['robô', 'valeu', 'ceará']","[0, 28]",20623,4001,2018
3189,2018-10-21,"['via', 'transmissão', 'celular', 'falamos', 'população', 'av', 'paulista', 'mensagem', 'dedicada', 'todo', 'brasil']","[0, 124]",22208,4518,2018
1970,2018-10-21,"['forte', 'abraço', 'niterói', 'rj']","[0, 28]",10292,2089,2018
702,2018-10-21,"['obrigado', 'todos', 'consideração', 'robôs', 'ruas', 'brasil', 'nasruascombolsonaro']","[0, 87]",24062,6204,2018
1135,2018-10-21,"['robôs', 'cpacabana', '🤖🤖🤖']","[0, 23]",15476,3734,2018
2508,2018-10-21,"['🛵🏍', '👍🏻']","[0, 5]",19016,3644,2018
784,2018-10-21,"['🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖', 'nasruascombolsonaro']","[0, 45]",23829,5073,2018
2171,2018-10-21,"['recebendo', 'visita', 'grande', 'aminkhader']","[0, 40]",23994,3287,2018
2894,2018-10-21,"['infelizmente', 'saúde', 'permite', 'participar', 'atos', 'públicos', 'cerca', 'mês', 'sofri', 'tentativa', 'assassinato', 'exmilitante', 'psol', 'porém', 'acompanhando', 'atos', 'coração', 'todos', 'obrigado', 'deus', 'abençoe', 'nasruascombolsonaro']","[0, 277]",70119,14670,2018
1235,2018-10-21,"['odecarvalho', 'comenta', 'livro', 'fernando', 'haddad', 'defesa', 'socialismo']","[0, 101]",9691,2284,2018
1324,2018-10-21,"['obrigado', 'minas', 'gerais']","[0, 22]",13022,2836,2018
4456,2018-10-21,"['provável', 'ministro', 'ciência', 'tecnologia', 'astronauta', 'marcos', 'pontes', 'conversamos', 'sobre', 'projetos', 'interligados', 'educação', 'priorizando', 'especialização', 'áreas', 'exatas', 'biológica', 'somente', 'humanas', 'estimulando', 'nova', 'direção', 'desde', 'base', 'ensino']","[0, 274]",42690,7798,2018
4679,2018-10-21,['👍🏻'],"[0, 2]",6151,1010,2018
3784,2018-10-21,"['agradeço', 'todos', 'ruas', 'irão', 'tarde', 'todo', 'brasil', 'fazendo', 'lindas', 'manifestações', 'prol', 'brasil', 'dizendo', 'ptnão', 'nasruascombolsonaro']","[0, 157]",44425,9280,2018
1864,2018-10-21,"['ninguém', 'resiste', 'carinho', 'criança', 'faz', 'parte', 'dever', 'preservar', 'inocência', 'todas', 'visita', 'recebemos', 'pequeno', 'grupo', 'deficientes', 'auditivos', '👍🏻']","[0, 174]",41811,7850,2018
6772,2018-10-21,"['obrigado', 'sp']","[0, 12]",6908,1239,2018
6147,2018-10-21,"['intolerância', 'tolerantes', 'milhares', 'exemplos', 'inclusive', 'tentativa', 'assassinato', 'sofri', 'exmembro', 'psol', 'precisamos', 'internet', 'expor', 'verdades', 'grande', 'maioria', 'jogadas', 'debaixo', 'tapete', 'desespero', 'venceremos']","[0, 278]",48352,14723,2018
3644,2018-10-21,"['forte', 'abraço', 'espírito', 'santo']","[0, 34]",15662,2864,2018
1578,2018-10-22,"['hoje', 'reuni', 'muitos', 'empresários', 'diversos', 'setores', 'brasil', 'deixo', 'registro', 'destas', 'produtivas', 'reuniões', 'vamos', 'juntos', 'livrar', 'brasil', 'garras', 'ideológicas', 'esquerda']","[0, 184]",29593,5678,2018
6431,2018-10-22,"['pt', 'máquina', 'corrupção', 'mentiras']","[0, 40]",38781,13106,2018
5566,2018-10-22,"['presidência', 'congresso', 'demais', 'órgãos', 'públicos', 'atendendo', 'demandas', 'população', 'todos', 'ganharíamos']","[0, 113]",14260,3107,2018
3171,2018-10-22,"['confesso', 'nunca', 'ter', 'visto', 'nada', 'parecido', 'surpresa', 'bacana', 'abraço', 'mato', 'grosso', 'sul']","[0, 92]",55492,10534,2018
2065,2018-10-22,"['bolsonaro', 'fala', 'sobre', 'manifestações', 'apoio', 'comentário', 'filho', 'sobre', 'stf', 'meses', 'sobre', 'produção', 'diária']","[0, 140]",15639,3105,2018
2949,2018-10-22,"['iniciando', 'última', 'semana', 'caminho', 'deus', 'quiser', 'nova', 'independência', 'vamos', 'tirar', 'brasil', 'vermelho', 'devolvêlo', 'brasileiros', '🇧🇷']","[0, 155]",69909,13590,2018
3839,2018-10-22,"['domingo', 'espetacular', 'mostra', 'estado', 'saúde', 'jair', 'bolsonaro']","[0, 87]",20261,3620,2018
6565,2018-10-22,"['con', 'mucho', 'gusto', 'agradecido', 'la', 'consideración', 'presidente']","[0, 61]",24534,4080,2018
4090,2018-10-23,"['trazemos', 'verdades']","[0, 23]",20213,5027,2018
4787,2018-10-23,"['falamos', 'combater', 'bandidos', 'vermelhos', 'baseado', 'próprio', 'curso', 'investigações', 'polícia', 'federal', 'lavajato', 'grande', 'histeria', 'parte', 'pt', 'parece', 'carapuça', 'serviu', 'vez']","[0, 206]",43339,9887,2018
3634,2018-10-23,"['band', 'fim', 'reeleição', 'novo', 'atentado']","[0, 75]",12970,2742,2018
4438,2018-10-23,"['hoje', 'recebi', 'rapidamente', 'parte', 'ampliada', 'bancada', 'deputados', 'federais', 'focados', 'aperfeiçoamento', 'destroçada', 'segurança', 'pública', 'brasil', 'juntos', 'trabalharemos', 'resgatar', 'brasil', 'herança', 'maldita', 'violência', 'deixada', 'governos', 'anteriores']","[0, 255]",27864,5953,2018
2365,2018-10-23,"['desde', 'início', 'campanha', 'adversários', 'espalham', 'diariamente', 'votei', 'contra', 'deficientes', 'vou', 'aumentar', 'imposto', 'pra', 'pobre', 'acabar', 'bolsafamília', 'escolas', '13°', 'salário', 'iria', 'armar', 'criancinhas', 'proibir', 'video', 'games', 'mentira', 'desespero', 'têm', 'limites']","[0, 276]",55158,12487,2018
4120,2018-10-23,"['prontuário', 'eletrônico', 'nacional', 'interligado', 'pilar', 'saúde', 'base', 'informatizada', 'cadastro', 'paciente', 'reduz', 'custos', 'facilitará', 'atendimento', 'futuro', 'outros', 'médicos', 'outros', 'postos', 'hospitais', 'além', 'tornar', 'possível', 'cobrar', 'desempenho', 'gestores', 'locais']","[0, 277]",27292,5555,2018
3469,2018-10-23,"['credenciamento', 'universal', 'médicos', 'toda', 'força', 'trabalho', 'saúde', 'poderá', 'utilizada', 'sus', 'permitira', 'compartilhar', 'esforços', 'áreas', 'demandas', 'maiores', 'cada', 'momento', 'saiba', 'analisando', 'planos']","[0, 263]",12464,2496,2018
6142,2018-10-23,"['breve', 'vai', 'ter', 'gente', 'pra', 'jogar', 'dominó', 'chefe', 'corrupto', 'presidiário', 'cadeia']","[0, 88]",68043,12241,2018
1772,2018-10-23,"['obrigado', 'apoio', 'zefelipecantor', 'leonardo', 'amigos', 'forte', 'abraço', 'todos']","[0, 80]",33654,5853,2018
3511,2018-10-23,"['recebendo', 'comitiva', 'representando', 'grande', 'parte', 'prefeitos', 'brasil', 'buscando', 'conhecer', 'problemas', 'eleitos', 'vivem', 'próximos', 'população', 'assista', 'pouco', 'falado', 'reunião']","[0, 223]",17853,3758,2018
4957,2018-10-24,"['vão', 'cobrar', 'resposta', 'sobre', 'atitude', 'suja', 'fingir', 'nada', 'aconteceu', 'chamaram', 'apoiadores', 'homens', 'mulheres', 'idosos', 'pessoas', 'família', 'nazistas', 'semana', 'inteira', 'vai', 'ficar']","[0, 209]",26769,6965,2018
1432,2018-10-24,"['contra', 'mentiras', 'inesgotáveis', 'vezes', 'verdade']","[0, 60]",23426,6841,2018
2050,2018-10-24,"['melhor', 'forma', 'mostrar', 'respeito', 'pessoas', 'tratandoas', 'igual', 'pra', 'igual', 'valorizandoas', 'caráter', 'competência', 'cor', 'sexualidade', 'frágeis', 'incapazes', 'ninguém', 'gosta', 'tratado', 'coitadinho', 'brasil', 'todos', '🇧🇷']","[0, 277]",54154,13554,2018
1737,2018-10-24,"['segue', 'fonte']","[0, 38]",12232,2774,2018
5672,2018-10-24,"['concordo', 'mano', 'brown', '👍🏻']","[0, 29]",62258,12617,2018
1458,2018-10-24,"['bolsonaro', 'haddad', 'citados', 'lavajato', 'tirem', 'conclusões']","[0, 63]",24433,7456,2018
5315,2018-10-24,"['segundo', 'global', 'competitiveness', 'report', '2017', 'world', 'economic', 'forum', 'posição', 'brasil', 'relação', 'outros', '136', 'países', 'eficiência', 'infraestrutura', 'ferrovias', '88•', 'aeroportos', '95•', 'rodovias', '103•', 'portos', '106•', 'qualidade', 'oferta', 'energia', '84•']","[0, 267]",15313,3119,2018
3541,2018-10-24,"['logo', '2000', 'quartafeira24102018', 'faremos', 'nova', 'live', 'facebook', 'novas', 'informações', 'mentiras', 'sendo', 'difundidas', 'pt', 'respeito', 'logo']","[0, 171]",24110,4745,2018
3058,2018-10-24,"['mamata', 'folha', 'paulo', 'vai', 'acabar', 'censura', 'dinheiro', 'público', 'recebem', 'fazer', 'ativismo', 'político', 'vai', 'secar', 'credibilidade', 'ralo', 'informações', 'tendenciosas', 'menos', 'sérias', 'revista', 'piada']","[0, 255]",74002,16191,2018
1048,2018-10-24,"['mentira', 'descarada', 'fantoche', 'corrupto', 'preso']","[0, 57]",24419,7092,2018
6152,2018-10-24,"['desburocratizar', 'simplificar', 'pensar', 'forma', 'estratégica', 'setor', 'pode', 'deixar', 'gargalo', 'transformar', 'solução', 'havendo', 'baixo', 'risco', 'regulatório', 'brasil', 'atrairá', 'grande', 'quantidade', 'investimentos', 'gerando', 'empregos', 'reduzindo', 'custo', 'usuários']","[0, 276]",12114,2512,2018
1480,2018-10-24,"['complô', 'espalhando', 'fakenews', 'descaradas', 'descontextualizadas', 'contra', 'mim', 'oriundas', 'parlamentares', 'partidos', 'oposição', 'gostaria', 'tsejusbr', 'ficasse', 'atento', 'tomasse', 'medidas', 'cabíveis', 'maiores', 'absurdos', 'sendo', 'espalhados', 'esperar']","[0, 280]",26109,7126,2018
3955,2018-10-24,"['espalha', 'notícias', 'falsas', 'canalhas', 'vagabundos', 'mentir', 'pt', 'existe']","[0, 79]",41816,12609,2018
2172,2018-10-24,"['esperamos', 'retratação', 'todos', 'repúdio', 'irresponsavelmente', 'provas', 'associaram', 'casos', 'pichações', 'agressões', 'nazistas', 'hoje', 'revelados', 'falsos', 'autoridades', 'orquestrados', 'eleitores', 'adversários']","[0, 253]",52042,13191,2018
1530,2018-10-24,"['entrevista', 'tv', 'cidade', 'verde', 'infraestrutura', 'logística', 'educação', 'economia', 'turismo', 'contra', 'bravatas', 'mentiras', 'trazemos', 'novamente', 'fatos', 'verdade']","[0, 182]",10141,2263,2018
5507,2018-10-24,"['agricultura', 'familiar', 'responsável', 'cerca', '70', 'produção', 'consumido', 'brasil', 'além', 'garantir', 'própria', 'alimentação', 'renda', 'família', 'todo', 'qualquer', 'país', 'mundo', 'busca', 'segurança', 'alimentar', 'aí', 'importância', 'proteção']","[0, 253]",38897,7524,2018
2418,2018-10-25,"['brasil', 'acima', 'tudo']","[0, 23]",73363,13933,2018
1486,2018-10-25,"['facilitando', 'interligações', 'transportes', 'toda', 'malha', 'vence', 'ganha', 'fim', 'desenvolvimento', 'social', 'independência', 'exercer', 'foco']","[0, 162]",15770,3555,2018
3382,2018-10-25,"['juliouberx', 'bom', 'dia', 'julio', 'abraço', 'família']","[12, 48]",247,7,2018
3855,2018-10-25,"['agradeço', 'consideração', 'empresário', 'roberto', 'justus']","[0, 53]",59902,13920,2018
6622,2018-10-25,"['paibahia', 'alvorada', '🇧🇷👍🏻']","[11, 25]",461,37,2018
3434,2018-10-25,"['reinaldotheo', 'vamos', 'grato', 'consideração']","[14, 45]",376,12,2018
57,2018-10-25,"['obrigado', 'sempre', 'consideração', 'odecarvalho', 'faz', 'parte', 'desta', 'mudança']","[0, 78]",31755,6944,2018
1040,2018-10-25,"['link', 'youtube', 'live', 'feita', 'facebook', 'novas', 'informações', 'mentiras', 'sendo', 'difundidas', 'respeito']","[0, 138]",13953,3653,2018
5665,2018-10-25,"['pouco', 'andrade']","[0, 25]",16893,4671,2018
6449,2018-10-25,"['entrevista', 'tercalivre', 'sobre', 'bolivarianismo', 'foro', 'sp', 'assista']","[0, 102]",13619,3375,2018
4569,2018-10-25,"['gabfelipebro', 'bom', 'dia', 'gabriel']","[16, 33]",348,14,2018
1080,2018-10-25,"['combater', 'desemprego', 'brasil', 'precisa', 'confiança', 'segurança', 'investidores', 'confiam', 'brasil', 'milhares', 'empresas', 'fecharam', 'devido', 'violência', 'altos', 'impostos', 'burocracia', 'corrupção', 'crise', 'tudo', 'herança', 'pt', 'mudaremos', 'quadro', 'governo', 'emprego']","[0, 279]",36056,8286,2018
6524,2018-10-25,[],"[0, 0]",30110,8529,2018
5938,2018-10-25,"['países', 'liberdade', 'econômica', 'mundo', 'possuem', 'taxas', 'baixíssimas', 'desemprego', 'seguiremos', 'rumo', 'criaremos', 'emprego', 'nunca', 'norte', 'nordeste', 'crescerão', 'sul', 'sudeste', 'centrooeste', 'voltarão', 'crescer', 'brasil', 'grande', 'nação']","[0, 257]",21066,4620,2018
3968,2018-10-25,"['ainda', 'aguardo', 'meaculpa', 'parte', 'imprensa', 'adversários', 'dias', 'associaram', 'mim', 'falso', 'ataque', 'contra', 'eleitora', 'pt', 'rio', 'grande', 'sul', 'desmascarado', 'perícia', 'provou', 'própria', 'vítima', 'produziu', 'suástica', 'corpo', 'prejuízo', 'precisa', 'reparado']","[0, 277]",63477,15093,2018
6058,2018-10-26,"['grato', 'confiança', 'consideração', 'professor', 'ives', 'gandra', 'martins']","[0, 67]",25107,6351,2018
5555,2018-10-26,"['prospreridade', 'saiba', 'sobre', 'detalhes', 'propostas', 'ideias', 'defendidas']","[0, 107]",13686,3567,2018
6131,2018-10-26,"['vamos', 'fazer', 'brasil', 'grande', 'nação', 'boa', 'noite', 'todos', '👍🏻']","[0, 65]",68236,12706,2018
3768,2018-10-26,"['phcrf1895', '👍🏻']","[11, 13]",1294,49,2018
